zip_code,population,median_hh_income,poverty_count,%_poverty
02538,4181.0,110956.0,159,3.8
02539,4396.0,106146.0,118,2.68
02540,7209.0,91023.0,812,11.26
02542,739.0,51573.0,6,0.81
02543,763.0,73750.0,6,0.79
02553,38.0,,0,0.0
02554,9891.0,149076.0,220,2.22
02556,2445.0,137115.0,29,1.19
02557,1571.0,96967.0,223,14.19
02558,1056.0,59336.0,88,8.33
02559,2720.0,88490.0,133,4.89
02561,216.0,,0,0.0
02562,3563.0,150417.0,48,1.35
02563,9577.0,117071.0,636,6.64
02564,211.0,,95,45.02
02568,6859.0,95100.0,227,3.31
02571,8407.0,85826.0,399,4.75
02575,2088.0,173929.0,71,3.4
02576,3702.0,63659.0,751,20.29
02584,23.0,,0,0.0
02601,9321.0,70516.0,945,10.14
02630,2331.0,139500.0,0,0.0
02631,9488.0,94677.0,1004,10.58
02632,10608.0,122879.0,597,5.63
02633,3999.0,91250.0,307,7.68
02635,3280.0,131223.0,57,1.74
02637,351.0,218165.0,0,0.0
02638,3154.0,118006.0,77,2.44
02639,2539.0,54774.0,446,17.57
02641,299.0,,0,0.0
02642,5110.0,73567.0,396,7.75
02643,,,0,
02644,3415.0,114280.0,143,4.19
02645,10505.0,93700.0,256,2.44
02646,1581.0,71250.0,138,8.73
02647,228.0,,0,0.0
02648,6950.0,131625.0,235,3.38
02649,13596.0,100497.0,657,4.83
02650,975.0,65982.0,79,8.1
02652,924.0,,52,5.63
02653,6141.0,99243.0,633,10.31
02655,2929.0,108906.0,167,5.7
02657,2783.0,97663.0,192,6.9
02659,1036.0,87368.0,57,5.5
02660,6253.0,92120.0,469,7.5
02663,446.0,,0,0.0
02664,8094.0,78875.0,676,8.35
02666,750.0,111344.0,46,6.13
02667,3501.0,115893.0,273,7.8
02668,2405.0,108042.0,37,1.54
02670,1032.0,89000.0,58,5.62
02671,852.0,101917.0,36,4.23
02672,,,0,
02673,6418.0,66811.0,460,7.17
02675,6610.0,111768.0,344,5.2
02702,4276.0,146574.0,212,4.96
02703,36804.0,92899.0,3023,8.21
02713,42.0,78750.0,2,4.76
02715,3525.0,141908.0,15,0.43
02717,4580.0,143281.0,46,1.0
02718,6060.0,109396.0,303,5.0
02719,15171.0,94375.0,1064,7.01
02720,24040.0,65496.0,3171,13.19
02721,18454.0,51395.0,3852,20.87
02723,11670.0,48995.0,2339,20.04
02724,13398.0,48941.0,3309,24.7
02725,2154.0,133276.0,0,0.0
02726,14734.0,110530.0,850,5.77
02738,4435.0,140114.0,128,2.89
02739,6205.0,115865.0,210,3.38
02740,24814.0,58335.0,3705,14.93
02743,9918.0,91783.0,510,5.14
02744,7394.0,59505.0,868,11.74
02745,18206.0,74906.0,1767,9.71
02746,7484.0,39767.0,2004,26.78
02747,18044.0,98137.0,845,4.68
02748,10436.0,98679.0,787,7.54
02760,24974.0,107871.0,1394,5.58
02762,7999.0,97143.0,528,6.6
02763,1735.0,109702.0,64,3.69
02764,4059.0,144022.0,50,1.23
02766,17128.0,126779.0,685,4.0
02767,12913.0,121825.0,812,6.29
02769,12203.0,127390.0,562,4.61
02770,5184.0,119060.0,102,1.97
02771,13825.0,115410.0,605,4.38
02777,15478.0,115097.0,432,2.79
02779,6220.0,123157.0,119,1.91
02780,38387.0,76338.0,4376,11.4
02790,15606.0,99336.0,1052,6.74
