zip_code,population,median_hh_income,poverty_count,%_poverty
02333,770.0,127574.0,86,11.17
02338,664.0,114091.0,1,0.15
02339,985.0,250001.0,0,0.0
02341,608.0,,2,0.33
02343,1344.0,96094.0,13,0.97
02346,882.0,70967.0,136,15.42
02347,325.0,,14,4.31
02350,9.0,,9,100.0
02351,1143.0,118482.0,331,28.96
02356,851.0,112824.0,229,26.91
02357,98.0,,0,0.0
02359,605.0,132765.0,0,0.0
02360,3412.0,113438.0,229,6.71
02364,241.0,,0,0.0
02366,43.0,,0,0.0
02367,50.0,195375.0,5,10.0
02368,2900.0,95050.0,68,2.34
02370,890.0,104938.0,26,2.92
02375,905.0,102401.0,1,0.11
02379,374.0,168604.0,0,0.0
02382,895.0,89659.0,209,23.35
02420,1166.0,185250.0,24,2.06
02421,956.0,230227.0,129,13.49
02445,2224.0,89136.0,176,7.91
02446,2832.0,130667.0,157,5.54
02451,1772.0,141484.0,119,6.72
02452,1257.0,100221.0,48,3.82
02453,2917.0,97070.0,362,12.41
02457,156.0,,0,0.0
02458,972.0,131953.0,36,3.7
02459,1234.0,214545.0,23,1.86
02460,781.0,157614.0,42,5.38
02461,318.0,250001.0,9,2.83
02462,89.0,,0,0.0
02464,218.0,,6,2.75
02465,953.0,186694.0,112,11.75
02466,560.0,228875.0,15,2.68
02467,2240.0,,137,6.12
02468,509.0,250001.0,0,0.0
02472,3166.0,104046.0,161,5.09
02474,2106.0,109063.0,42,1.99
02476,1144.0,162813.0,60,5.24
02478,1792.0,166250.0,38,2.12
02481,1684.0,250001.0,57,3.38
02482,857.0,250001.0,0,0.0
02492,921.0,209931.0,70,7.6
02493,643.0,,36,5.6
02494,905.0,250001.0,109,12.04
02532,555.0,56327.0,195,35.14
02534,295.0,,0,0.0
02535,60.0,,0,0.0
02536,1534.0,127891.0,239,15.58
02537,253.0,,0,0.0
02538,249.0,,33,13.25
02539,440.0,,185,42.05
02540,589.0,,263,44.65
02542,70.0,,0,0.0
02543,47.0,,8,17.02
02553,,,0,
02554,1845.0,108762.0,29,1.57
02556,62.0,,17,27.42
02557,36.0,,0,0.0
02558,501.0,,0,0.0
02559,24.0,,0,0.0
02561,21.0,,21,100.0
02562,19.0,,0,0.0
02563,207.0,,23,11.11
02564,3.0,,0,0.0
02568,1310.0,,10,0.76
02571,694.0,,17,2.45
02575,109.0,,29,26.61
02576,439.0,57056.0,70,15.95
02584,,,0,
02601,2475.0,36136.0,444,17.94
02630,169.0,,0,0.0
02631,470.0,,84,17.87
02632,1138.0,,43,3.78
02633,220.0,,139,63.18
02635,101.0,,58,57.43
02637,,,0,
02638,22.0,,0,0.0
02639,748.0,131006.0,0,0.0
02641,,,0,
02642,313.0,,0,0.0
02643,,,0,
02644,95.0,,0,0.0
02645,412.0,81193.0,15,3.64
02646,82.0,,22,26.83
02647,,,0,
02648,212.0,,0,0.0
02649,704.0,102250.0,78,11.08
02650,38.0,,0,0.0
02652,,,0,
02653,154.0,,46,29.87
02655,217.0,63382.0,0,0.0
02657,357.0,130724.0,25,7.0
02659,31.0,,0,0.0
02660,97.0,46358.0,7,7.22
02663,,,0,
02664,544.0,,212,38.97
02666,,,0,
02667,348.0,,0,0.0
02668,109.0,,31,28.44
02670,32.0,,0,0.0
02671,74.0,,0,0.0
02672,,,0,
02673,1224.0,86850.0,109,8.91
02675,225.0,134886.0,0,0.0
02702,52.0,,34,65.38
02703,2675.0,79032.0,723,27.03
02713,,,0,
02715,172.0,,79,45.93
02717,31.0,,0,0.0
02718,446.0,,0,0.0
02719,281.0,42431.0,65,23.13
02720,2581.0,44279.0,555,21.5
02721,3416.0,43532.0,441,12.91
02723,2384.0,31990.0,940,39.43
02724,1864.0,64805.0,181,9.71
02725,108.0,,22,20.37
02726,731.0,140221.0,1,0.14
02738,466.0,66976.0,0,0.0
02739,237.0,,3,1.27
02740,7941.0,46125.0,1513,19.05
02743,363.0,,22,6.06
02744,2466.0,54668.0,298,12.08
02745,3610.0,60425.0,664,18.39
02746,3647.0,39696.0,1421,38.96
02747,1573.0,84545.0,36,2.29
02748,562.0,109247.0,4,0.71
02760,1401.0,115833.0,62,4.43
02762,492.0,,33,6.71
02763,29.0,,0,0.0
02764,118.0,,0,0.0
02766,518.0,109779.0,59,11.39
02767,739.0,,61,8.25
02769,244.0,92206.0,0,0.0
02770,280.0,,193,68.93
02771,866.0,,81,9.35
02777,591.0,128700.0,33,5.58
02779,216.0,,0,0.0
02780,7746.0,71995.0,1366,17.63
02790,563.0,176000.0,5,0.89
02791,,,0,
02802,91.0,,0,0.0
02804,169.0,,0,0.0
02806,962.0,197813.0,4,0.42
02807,9.0,,0,0.0
02808,,,0,
02809,1048.0,,152,14.5
02812,148.0,,0,0.0
02813,243.0,67330.0,28,11.52
02814,241.0,123750.0,0,0.0
02815,32.0,,0,0.0
02816,1881.0,95650.0,111,5.9
02817,511.0,250001.0,5,0.98
02818,784.0,103897.0,74,9.44
02822,569.0,,55,9.67
02823,,,0,
02824,,,0,
02825,659.0,,0,0.0
02826,36.0,,0,0.0
02827,164.0,,2,1.22
02828,437.0,,14,3.2
02829,,,0,
02830,112.0,,0,0.0
02831,56.0,,0,0.0
02832,323.0,140250.0,21,6.5
02833,99.0,,18,18.18
02835,285.0,,32,11.23
02836,,,0,
02837,52.0,,0,0.0
02838,333.0,,122,36.64
02839,,,0,
02840,2135.0,61071.0,467,21.87
