zip_code,population,median_hh_income,poverty_count,%_poverty
01330,1508.0,81140.0,170,11.27
01331,12330.0,69653.0,1431,11.61
01337,2287.0,80179.0,169,7.39
01338,76.0,,0,0.0
01339,1287.0,73977.0,112,8.7
01340,1659.0,85119.0,92,5.55
01341,1510.0,92471.0,35,2.32
01342,983.0,130348.0,36,3.66
01343,175.0,84375.0,18,10.29
01344,1534.0,74400.0,71,4.63
01346,420.0,111300.0,20,4.76
01347,80.0,69420.0,0,0.0
01349,690.0,68558.0,128,18.55
01350,103.0,70000.0,23,22.33
01351,2439.0,97037.0,171,7.01
01354,1652.0,92361.0,46,2.78
01355,763.0,80156.0,23,3.01
01360,2654.0,101994.0,213,8.03
01364,6798.0,55000.0,1289,18.96
01366,1035.0,110000.0,74,7.15
01367,494.0,88000.0,57,11.54
01368,1394.0,102330.0,170,12.2
01370,3160.0,70714.0,388,12.28
01373,4333.0,100208.0,148,3.42
01375,2636.0,62731.0,253,9.6
01376,4430.0,65263.0,321,7.25
01378,797.0,93750.0,62,7.78
01379,606.0,69327.0,83,13.7
01380,32.0,70893.0,7,21.88
01420,23751.0,71930.0,2325,9.79
01430,5509.0,114516.0,494,8.97
01431,3004.0,109135.0,85,2.83
01432,5894.0,97160.0,425,7.21
01434,996.0,104659.0,82,8.23
01436,3508.0,85139.0,480,13.68
01438,190.0,,1,0.53
01440,17036.0,62271.0,2160,12.68
01450,9467.0,177734.0,402,4.25
01451,4572.0,206964.0,244,5.34
01452,3788.0,102344.0,157,4.14
01453,29780.0,82976.0,2566,8.62
01460,8407.0,137329.0,420,5.0
01462,9964.0,112459.0,587,5.89
01463,9955.0,121866.0,614,6.17
01464,5561.0,117214.0,109,1.96
01468,3666.0,110262.0,196,5.35
01469,5862.0,122830.0,366,6.24
01473,7941.0,101016.0,212,2.67
01474,2040.0,128622.0,211,10.34
01475,8668.0,84342.0,909,10.49
01501,14780.0,104429.0,603,4.08
01503,2979.0,119528.0,123,4.13
01504,7791.0,97500.0,441,5.66
01505,4407.0,122135.0,415,9.42
01506,3137.0,71575.0,185,5.9
01507,12285.0,119688.0,339,2.76
01510,11276.0,97326.0,516,4.58
01515,1872.0,81897.0,88,4.7
01516,8496.0,148721.0,344,4.05
01518,2653.0,110227.0,206,7.76
01519,6376.0,144519.0,306,4.8
01520,14115.0,145429.0,464,3.29
01521,2285.0,91435.0,126,5.51
01522,2678.0,119154.0,180,6.72
01523,6946.0,140052.0,139,2.0
01524,5256.0,94205.0,62,1.18
01525,,,0,
01527,11471.0,105938.0,482,4.2
01529,2865.0,107218.0,137,4.78
01531,865.0,102969.0,69,7.98
01532,12080.0,182908.0,196,1.62
01534,5269.0,145694.0,154,2.92
01535,4499.0,82222.0,481,10.69
01536,5355.0,101300.0,288,5.38
01537,1689.0,93466.0,178,10.54
01540,10359.0,123713.0,264,2.55
01541,3252.0,151250.0,63,1.94
01542,2189.0,109419.0,40,1.83
01543,8374.0,155392.0,195,2.33
01545,24141.0,134587.0,838,3.47
01550,9603.0,63734.0,1105,11.51
01560,3223.0,89844.0,169,5.24
01561,,,0,
01562,10781.0,79684.0,843,7.82
01564,7264.0,135357.0,306,4.21
01566,6300.0,141250.0,80,1.27
01568,7033.0,163068.0,128,1.82
01569,12575.0,122085.0,533,4.24
01570,12559.0,73275.0,1405,11.19
01571,10089.0,82172.0,681,6.75
01581,12763.0,130725.0,487,3.82
01583,6466.0,98668.0,480,7.42
01585,4536.0,70724.0,415,9.15
01588,8837.0,92510.0,807,9.13
01590,8232.0,149883.0,340,4.13
01602,16945.0,100592.0,2236,13.2
01603,9526.0,66779.0,1412,14.82
01604,20582.0,79659.0,2606,12.66
01605,13637.0,56442.0,3030,22.22
01606,14151.0,100130.0,896,6.33
01607,4157.0,72430.0,746,17.95
01608,1301.0,55588.0,237,18.22
01609,14082.0,85325.0,2031,14.42
01610,9649.0,38792.0,2333,24.18
01611,1957.0,127958.0,18,0.92
01612,4432.0,132147.0,55,1.24
01701,21526.0,128472.0,958,4.45
01702,15702.0,90544.0,1513,9.64
01718,318.0,109539.0,0,0.0
01719,3694.0,146447.0,90,2.44
01720,14577.0,135284.0,556,3.81
01721,12344.0,123118.0,508,4.12
01730,10599.0,143070.0,434,4.09
01731,609.0,138750.0,0,0.0
01740,4778.0,211250.0,136,2.85
01741,4339.0,250001.0,100,2.3
01742,14889.0,209856.0,273,1.83
01745,456.0,180030.0,0,0.0
01746,12582.0,158214.0,386,3.07
01747,5462.0,114028.0,210,3.84
01748,13743.0,204073.0,353,2.57
01749,15843.0,108688.0,648,4.09
01752,24276.0,99583.0,2012,8.29
01754,8805.0,119201.0,594,6.75
01756,5773.0,126106.0,332,5.75
01757,20030.0,101020.0,1774,8.86
01760,27781.0,134928.0,1352,4.87
01770,3526.0,245958.0,71,2.01
01772,7192.0,182337.0,219,3.05
01773,4527.0,198264.0,102,2.25
01775,5907.0,180000.0,76,1.29
01776,15132.0,233039.0,360,2.38
01778,10408.0,199559.0,384,3.69
01801,30564.0,110914.0,1916,6.27
01803,19467.0,137804.0,1079,5.54
01810,24854.0,158313.0,972,3.91
01821,24099.0,139702.0,888,3.68
01824,20976.0,139031.0,973,4.64
01826,25444.0,110754.0,1582,6.22
01827,3036.0,191250.0,29,0.96
01830,16362.0,88843.0,1579,9.65
01832,16219.0,81187.0,1377,8.49
01833,7568.0,151354.0,260,3.44
01834,6443.0,135243.0,283,4.39
01835,10991.0,108682.0,464,4.22
01840,721.0,57188.0,169,23.44
01841,5060.0,47565.0,668,13.2
01843,5313.0,82738.0,382,7.19
01844,29444.0,106705.0,1470,4.99
01845,25241.0,134688.0,1547,6.13
01850,6922.0,50965.0,1759,25.41
01851,9953.0,82194.0,1409,14.16
01852,19537.0,76646.0,2373,12.15
01854,14295.0,74800.0,1938,13.56
01860,6344.0,116269.0,542,8.54
01862,8216.0,139464.0,381,4.64
01863,7912.0,134800.0,276,3.49
01864,13651.0,154722.0,423,3.1
01867,21887.0,160369.0,626,2.86
01876,26856.0,125193.0,785,2.92
01879,10075.0,148537.0,446,4.43
01880,23730.0,134740.0,784,3.3
01886,17296.0,165319.0,464,2.68
01887,19975.0,156979.0,551,2.76
01890,16392.0,221629.0,596,3.64
01901,780.0,19688.0,371,47.56
01902,13781.0,61533.0,2373,17.22
01904,12165.0,112021.0,723,5.94
01905,9574.0,102743.0,1128,11.78
01906,21260.0,98110.0,1283,6.03
01907,12847.0,131813.0,750,5.84
01908,3063.0,110791.0,212,6.92
01913,14941.0,103160.0,817,5.47
01915,35512.0,106410.0,2596,7.31
01921,7492.0,184411.0,121,1.62
01922,3562.0,207875.0,162,4.55
01923,24505.0,120401.0,833,3.4
01929,3534.0,152328.0,217,6.14
01930,26605.0,88486.0,2677,10.06
01937,62.0,,39,62.9
01938,12613.0,128375.0,835,6.62
01940,10729.0,164273.0,483,4.5
01944,4687.0,188277.0,149,3.18
01945,19052.0,168733.0,737,3.87
01949,8166.0,161048.0,281,3.44
01950,16780.0,146071.0,622,3.71
01951,2643.0,175543.0,131,4.96
01952,7938.0,110109.0,454,5.72
01960,41336.0,98938.0,2190,5.3
01965,719.0,250001.0,0,0.0
01966,6581.0,96488.0,230,3.49
01969,5892.0,127344.0,71,1.21
01970,29871.0,99293.0,2651,8.87
01982,6851.0,128333.0,266,3.88
01983,5595.0,176530.0,428,7.65
01984,4375.0,188445.0,144,3.29
01985,3885.0,183772.0,53,1.36
02019,14271.0,121557.0,576,4.04
02021,17137.0,135929.0,461,2.69
02025,7572.0,185568.0,242,3.2
02026,20194.0,129551.0,856,4.24
02030,4630.0,250001.0,89,1.92
02032,3530.0,182697.0,101,2.86
02035,14312.0,111303.0,763,5.33
02038,27696.0,143480.0,1197,4.32
02043,22554.0,179423.0,757,3.36
02045,9528.0,119132.0,513,5.38
02047,142.0,151000.0,0,0.0
02048,20057.0,128093.0,1021,5.09
02050,24555.0,126274.0,1842,7.5
02052,11126.0,209219.0,233,2.09
02053,11007.0,178044.0,301,2.73
02054,7564.0,147380.0,404,5.34
02056,9565.0,195707.0,188,1.97
02061,10162.0,177078.0,315,3.1
02062,22037.0,105067.0,1277,5.79
02066,17504.0,132385.0,424,2.42
02067,12831.0,176776.0,459,3.58
02071,1314.0,208178.0,0,0.0
02072,17419.0,104973.0,1459,8.38
02081,17293.0,154639.0,635,3.67
02090,12575.0,188766.0,646,5.14
02093,10933.0,150682.0,468,4.28
02108,3579.0,213816.0,405,11.32
02109,2924.0,167174.0,108,3.69
02110,1878.0,132125.0,263,14.0
02111,3043.0,145574.0,377,12.39
02113,5727.0,111719.0,524,9.15
02114,9990.0,152778.0,872,8.73
02115,15171.0,70472.0,2309,15.22
02116,14363.0,184231.0,978,6.81
02118,13655.0,187033.0,1582,11.59
02119,3531.0,113854.0,851,24.1
02120,5412.0,82426.0,1432,26.46
02121,2003.0,110404.0,805,40.19
02122,8131.0,140714.0,350,4.3
02124,9908.0,135375.0,1007,10.16
02125,10054.0,113333.0,1408,14.0
02126,906.0,127269.0,110,12.14
02127,28410.0,174375.0,2224,7.83
02128,15925.0,106337.0,1851,11.62
02129,14255.0,179604.0,306,2.15
02130,24338.0,152074.0,1389,5.71
02131,15826.0,130469.0,624,3.94
02132,19319.0,138139.0,723,3.74
02133,,,0,
02134,9696.0,90391.0,1515,15.62
02135,25952.0,99307.0,3828,14.75
02136,7927.0,112311.0,311,3.92
02138,22846.0,146125.0,1810,7.92
02139,20613.0,150492.0,1490,7.23
02140,11566.0,162683.0,773,6.68
02141,7952.0,131591.0,716,9.0
02142,1976.0,250001.0,21,1.06
02143,17482.0,130742.0,1253,7.17
02144,18119.0,140412.0,1718,9.48
02145,16247.0,130989.0,1475,9.08
02148,27748.0,103466.0,2633,9.49
02149,18659.0,73345.0,2254,12.08
02150,7710.0,83888.0,1155,14.98
02151,28739.0,75159.0,3855,13.41
02152,13408.0,101917.0,950,7.09
02155,40822.0,121904.0,2424,5.94
02163,995.0,88021.0,144,14.47
02169,33253.0,96499.0,2785,8.38
02170,10630.0,108958.0,958,9.01
02171,10999.0,113411.0,956,8.69
02176,22668.0,135469.0,726,3.2
02180,18865.0,113333.0,801,4.25
02184,26906.0,116268.0,1252,4.65
02186,20532.0,182408.0,715,3.48
02188,12095.0,106019.0,732,6.05
02189,11636.0,95254.0,1048,9.01
02190,15365.0,99526.0,930,6.05
02191,6679.0,120188.0,272,4.07
02199,858.0,130568.0,67,7.81
02203,,,0,
02205,,,0,
02210,5419.0,168712.0,180,3.32
02215,13135.0,83303.0,1803,13.73
02301,16371.0,69988.0,1916,11.7
02302,11594.0,83651.0,1183,10.2
02322,2747.0,143819.0,137,4.99
02324,21488.0,114832.0,874,4.07
02325,2024.0,,0,0.0
02330,10221.0,75125.0,600,5.87
02332,15036.0,175398.0,719,4.78
02333,12974.0,129190.0,482,3.72
02338,6960.0,105348.0,238,3.42
02339,13257.0,174196.0,758,5.72
02341,9231.0,116932.0,203,2.2
02343,7085.0,102021.0,636,8.98
02346,21507.0,92215.0,1548,7.2
02347,10970.0,126957.0,567,5.17
02350,140.0,,0,0.0
02351,14495.0,117676.0,594,4.1
02356,9978.0,127031.0,483,4.84
02357,1034.0,,0,0.0
02359,17059.0,142759.0,689,4.04
02360,55086.0,113284.0,3026,5.49
02364,13140.0,116160.0,358,2.72
02366,143.0,,0,0.0
02367,2845.0,120114.0,259,9.1
02368,9636.0,87338.0,1173,12.17
02370,14734.0,105048.0,1025,6.96
02375,8703.0,120658.0,283,3.25
02379,6920.0,119167.0,334,4.83
02382,13325.0,106901.0,810,6.08
02420,9182.0,230709.0,263,2.86
02421,9925.0,191369.0,348,3.51
02445,15197.0,156053.0,1302,8.57
02446,20258.0,137759.0,2159,10.66
02451,10092.0,129745.0,402,3.98
02452,10096.0,114468.0,668,6.62
02453,17368.0,110750.0,991,5.71
02457,983.0,,0,0.0
02458,9475.0,159044.0,497,5.25
02459,13306.0,225165.0,261,1.96
02460,7012.0,154024.0,161,2.3
02461,4454.0,241408.0,164,3.68
02462,1026.0,227569.0,72,7.02
02464,2163.0,121016.0,179,8.28
02465,7895.0,174601.0,175,2.22
02466,5921.0,170714.0,319,5.39
02467,14978.0,175223.0,639,4.27
02468,4475.0,250001.0,32,0.72
02472,24622.0,119646.0,1310,5.32
02474,21001.0,140692.0,881,4.2
02476,13594.0,146216.0,607,4.47
02478,18437.0,179457.0,498,2.7
02481,12548.0,250001.0,282,2.25
02482,7912.0,240972.0,373,4.71
02492,18426.0,218351.0,740,4.02
02493,8465.0,250001.0,337,3.98
02494,7501.0,193500.0,51,0.68
02532,11657.0,91386.0,723,6.2
02534,965.0,182863.0,46,4.77
02535,1991.0,144750.0,65,3.26
02536,17853.0,95412.0,1170,6.55
02537,5791.0,130500.0,465,8.03
02538,4181.0,110956.0,159,3.8
02539,4396.0,106146.0,118,2.68
02540,7040.0,95298.0,812,11.53
02542,729.0,51250.0,6,0.82
02543,763.0,73750.0,6,0.79
02553,38.0,,0,0.0
02554,9650.0,151767.0,220,2.28
02556,2445.0,137115.0,29,1.19
02557,1538.0,96967.0,223,14.5
02558,1056.0,59336.0,88,8.33
02559,2710.0,88490.0,133,4.91
02561,216.0,,0,0.0
02562,3518.0,150417.0,48,1.36
02563,9538.0,117230.0,636,6.67
02564,211.0,,95,45.02
02568,6807.0,94696.0,227,3.33
02571,8360.0,86130.0,397,4.75
02575,2045.0,180707.0,71,3.47
02576,3702.0,63659.0,751,20.29
02584,23.0,,0,0.0
02601,8660.0,69111.0,917,10.59
02630,2331.0,139500.0,0,0.0
02631,9316.0,96971.0,994,10.67
02632,10255.0,124811.0,461,4.5
02633,3999.0,91250.0,307,7.68
02635,3263.0,131223.0,57,1.75
02637,351.0,218165.0,0,0.0
02638,3154.0,118006.0,77,2.44
02639,2500.0,59583.0,407,16.28
02641,299.0,,0,0.0
02642,5110.0,73567.0,396,7.75
02643,,,0,
02644,3375.0,112765.0,143,4.24
02645,10450.0,93700.0,256,2.45
02646,1581.0,71250.0,138,8.73
02647,228.0,,0,0.0
02648,6813.0,135037.0,235,3.45
02649,13378.0,100465.0,657,4.91
02650,975.0,65982.0,79,8.1
02652,924.0,,52,5.63
02653,6138.0,99243.0,633,10.31
02655,2907.0,113672.0,167,5.74
02657,2747.0,96094.0,192,6.99
02659,1036.0,87368.0,57,5.5
02660,6235.0,91957.0,469,7.52
02663,446.0,,0,0.0
02664,7925.0,78901.0,642,8.1
02666,750.0,111344.0,46,6.13
02667,3448.0,115424.0,273,7.92
02668,2405.0,108042.0,37,1.54
02670,1032.0,89000.0,58,5.62
02671,852.0,101917.0,36,4.23
02672,,,0,
02673,6400.0,66859.0,460,7.19
02675,6610.0,111768.0,344,5.2
02702,4173.0,145972.0,209,5.01
02703,36132.0,94026.0,2883,7.98
02713,42.0,78750.0,2,4.76
02715,3525.0,141908.0,15,0.43
02717,4557.0,143281.0,46,1.01
02718,6028.0,109396.0,271,4.5
02719,14858.0,94341.0,1052,7.08
02720,23444.0,65949.0,2912,12.42
02721,17579.0,52118.0,3406,19.38
02723,11127.0,49338.0,2133,19.17
02724,12317.0,48845.0,2814,22.85
02725,2154.0,133276.0,0,0.0
02726,14577.0,110646.0,850,5.83
02738,4292.0,125500.0,128,2.98
02739,6104.0,113777.0,210,3.44
02740,24068.0,58673.0,3293,13.68
02743,9852.0,91500.0,510,5.18
02744,7118.0,59481.0,810,11.38
02745,17862.0,77719.0,1621,9.08
02746,6919.0,39186.0,1744,25.21
02747,17535.0,96880.0,828,4.72
02748,10362.0,98646.0,787,7.6
02760,24500.0,108271.0,1217,4.97
02762,7921.0,97788.0,506,6.39
02763,1735.0,109702.0,64,3.69
02764,3917.0,144022.0,50,1.28
02766,16882.0,126490.0,639,3.79
02767,12707.0,122054.0,734,5.78
02769,12082.0,127193.0,527,4.36
02770,5151.0,119126.0,102,1.98
02771,13673.0,115180.0,605,4.42
02777,15107.0,115474.0,431,2.85
02779,6214.0,123157.0,119,1.92
02780,36937.0,79746.0,4070,11.02
02790,15410.0,98242.0,984,6.39
02791,316.0,104712.0,0,0.0
02802,440.0,118889.0,0,0.0
02804,2465.0,101845.0,161,6.53
02806,14585.0,149483.0,683,4.68
02807,807.0,72450.0,71,8.8
02808,2561.0,94712.0,167,6.52
02809,20247.0,97315.0,1153,5.69
02812,1284.0,106583.0,38,2.96
02813,7529.0,105315.0,442,5.87
02814,7042.0,104726.0,211,3.0
02815,146.0,,0,0.0
02816,29842.0,98309.0,2287,7.66
02817,5573.0,136890.0,90,1.61
02818,16666.0,118607.0,787,4.72
02822,5244.0,90984.0,473,9.02
02823,20.0,,0,0.0
02824,375.0,158438.0,0,0.0
02825,5085.0,110556.0,125,2.46
02826,579.0,74522.0,0,0.0
02827,2197.0,126250.0,44,2.0
02828,6317.0,94775.0,173,2.74
02829,63.0,,0,0.0
02830,6425.0,120457.0,422,6.57
02831,3552.0,136596.0,165,4.65
02832,4476.0,99574.0,231,5.16
02833,563.0,,20,3.55
02835,5174.0,144792.0,209,4.04
02836,47.0,,0,0.0
02837,3526.0,128000.0,108,3.06
02838,3326.0,81375.0,286,8.6
02839,1611.0,100906.0,110,6.83
02840,17566.0,96313.0,2139,12.18
02841,851.0,,0,0.0
02842,13386.0,102750.0,1107,8.27
02852,20655.0,117500.0,1137,5.5
02857,7349.0,109083.0,326,4.44
02858,280.0,92016.0,0,0.0
02859,6016.0,119668.0,148,2.46
02860,18917.0,65054.0,2173,11.49
02861,17006.0,78413.0,1459,8.58
02863,3623.0,29651.0,1185,32.71
02864,30302.0,119785.0,1065,3.51
02865,14860.0,116229.0,822,5.53
02871,15512.0,117654.0,549,3.54
02872,65.0,133281.0,0,0.0
02873,89.0,,0,0.0
02874,6076.0,152621.0,176,2.9
02875,161.0,89617.0,0,0.0
02876,438.0,32891.0,74,16.89
02878,14776.0,100744.0,698,4.72
02879,20205.0,115640.0,881,4.36
02881,5247.0,66210.0,157,2.99
02882,12110.0,95935.0,2283,18.85
02885,10018.0,89829.0,938,9.36
02886,26203.0,90621.0,1558,5.95
02888,15416.0,88406.0,1193,7.74
02889,23419.0,85846.0,1466,6.26
02891,19540.0,93705.0,1057,5.41
02892,5450.0,139671.0,120,2.2
02893,25141.0,72583.0,2401,9.55
02894,554.0,,14,2.53
02895,23173.0,61243.0,3331,14.37
02896,10979.0,109149.0,529,4.82
02898,1515.0,99792.0,51,3.37
02903,7694.0,83816.0,731,9.5
02904,16399.0,67407.0,1770,10.79
02905,9308.0,80496.0,984,10.57
02906,18846.0,110360.0,1956,10.38
02907,3089.0,71557.0,611,19.78
02908,13258.0,80759.0,1827,13.78
02909,9709.0,81685.0,1682,17.32
02910,13919.0,88719.0,1036,7.44
02911,10186.0,82939.0,577,5.66
02912,2778.0,,0,0.0
02914,14239.0,63355.0,1447,10.16
02915,13028.0,89637.0,1030,7.91
02916,7676.0,97196.0,404,5.26
02917,13336.0,106679.0,485,3.64
02918,2271.0,,25,1.1
02919,22004.0,87911.0,1585,7.2
02920,23586.0,82663.0,1797,7.62
02921,10527.0,140789.0,515,4.89
03031,11108.0,155646.0,407,3.66
03032,5695.0,145309.0,85,1.49
03033,5255.0,165681.0,11,0.21
03034,3904.0,120385.0,77,1.97
03036,5026.0,136111.0,82,1.63
03037,4492.0,126090.0,225,5.01
03038,31444.0,102754.0,1491,4.74
03042,6817.0,101265.0,453,6.65
03043,1297.0,97188.0,96,7.4
03044,4390.0,127143.0,203,4.62
03045,12733.0,120329.0,600,4.71
03046,2898.0,137845.0,72,2.48
03047,1667.0,98462.0,137,8.22
03048,3047.0,86298.0,308,10.11
03049,7303.0,156801.0,159,2.18
03051,22524.0,123247.0,1065,4.73
03052,8107.0,155426.0,113,1.39
03053,23941.0,133161.0,499,2.08
03054,23666.0,127877.0,759,3.21
03055,14301.0,99933.0,593,4.15
03057,2470.0,163750.0,147,5.95
03060,21050.0,77115.0,2267,10.77
03062,21121.0,98381.0,652,3.09
