ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 69034,48889,239,997,69034,23.971915747241727
ZCTA5 69132,40250,4,123,69132,3.2520325203252036
ZCTA5 69156,52955,18,553,69156,3.25497287522604
ZCTA5 69157,50833,7,69,69157,10.144927536231885
ZCTA5 69217,24464,18,326,69217,5.521472392638037
ZCTA5 69337,49161,794,5983,69337,13.270934313889354
ZCTA5 69355,53750,25,179,69355,13.966480446927374
ZCTA5 69360,40877,386,1273,69360,30.322073841319718
ZCTA5 69366,79271,34,255,69366,13.333333333333334
ZCTA5 69339,47396,201,1429,69339,14.065780265920225
ZCTA5 69345,57969,17,411,69345,4.13625304136253
ZCTA5 69350,29250,81,387,69350,20.930232558139537
ZCTA5 69351,54038,0,246,69351,0.0
ZCTA5 69001,48000,628,8327,69001,7.5417317161042385
ZCTA5 69020,50750,144,698,69020,20.630372492836678
ZCTA5 69043,39375,52,436,69043,11.926605504587156
ZCTA5 69123,59091,78,863,69123,9.038238702201621
ZCTA5 69127,54519,74,755,69127,9.801324503311259
ZCTA5 69138,67540,236,3932,69138,6.002034587995931
ZCTA5 69140,65368,102,1779,69140,5.733558178752108
ZCTA5 69144,-666666666,41,121,69144,33.88429752066116
ZCTA5 69149,54167,104,783,69149,13.282247765006385
ZCTA5 69154,39792,69,1232,69154,5.60064935064935
ZCTA5 69169,44028,30,515,69169,5.825242718446602
ZCTA5 69219,89688,10,113,69219,8.849557522123893
ZCTA5 85339,79310,6476,48961,85339,13.226854026674292
ZCTA5 85348,43242,489,2836,85348,17.2425952045134
ZCTA5 85357,31641,88,434,85357,20.276497695852534
ZCTA5 80122,105870,1243,32961,80122,3.7711234489244863
ZCTA5 80481,-666666666,73,617,80481,11.831442463533225
ZCTA5 80648,76975,193,1718,80648,11.233993015133876
ZCTA5 80403,116627,1262,20287,80403,6.220732488785922
ZCTA5 80420,44226,55,679,80420,8.100147275405007
ZCTA5 56349,85469,28,764,56349,3.664921465968586
ZCTA5 56288,92568,204,4718,56288,4.323866044934294
ZCTA5 56293,53710,82,1212,56293,6.765676567656766
ZCTA5 56314,73611,43,1230,56314,3.495934959349593
ZCTA5 56355,63583,51,550,56355,9.272727272727273
ZCTA5 56361,62656,233,2478,56361,9.40274414850686
ZCTA5 56375,82273,25,851,56375,2.937720329024677
ZCTA5 56376,74688,34,353,56376,9.631728045325778
ZCTA5 56385,48148,71,853,56385,8.32356389214537
ZCTA5 56016,65875,37,909,56016,4.07040704070407
ZCTA5 56022,51042,1,42,56022,2.380952380952381
ZCTA5 56029,54500,64,661,56029,9.68229954614221
ZCTA5 56043,58750,36,443,56043,8.126410835214447
ZCTA5 56050,61719,205,1246,56050,16.452648475120384
ZCTA5 56052,71250,66,593,56052,11.129848229342327
ZCTA5 56055,71833,239,3914,56055,6.106285130301481
ZCTA5 56065,71696,105,2681,56065,3.91644908616188
ZCTA5 56089,36964,45,201,56089,22.388059701492537
ZCTA5 56091,51250,27,288,56091,9.375
ZCTA5 56093,57852,904,11489,56093,7.868395856906606
ZCTA5 56096,70357,180,2855,56096,6.304728546409807
ZCTA5 56678,55000,74,1330,56678,5.56390977443609
ZCTA5 56713,68606,49,1050,56713,4.666666666666667
ZCTA5 56732,52835,86,961,56732,8.949011446409989
ZCTA5 56736,74091,65,764,56736,8.507853403141361
ZCTA5 56751,64725,276,5486,56751,5.030987969376595
ZCTA5 56757,60469,37,812,56757,4.556650246305419
ZCTA5 56762,59292,276,2450,56762,11.26530612244898
ZCTA5 56003,74245,1065,15024,56003,7.088658146964856
ZCTA5 56009,68000,61,1425,56009,4.280701754385965
ZCTA5 56032,44375,83,328,56032,25.304878048780488
ZCTA5 56068,65156,52,892,56068,5.829596412556054
ZCTA5 56570,57895,76,1227,56570,6.193969030154849
ZCTA5 56549,83290,169,4932,56549,3.426601784266018
ZCTA5 56553,54714,5,184,56553,2.717391304347826
ZCTA5 56556,56964,68,968,56556,7.024793388429752
ZCTA5 56576,67143,73,835,56576,8.742514970059881
ZCTA5 56585,50882,126,931,56585,13.533834586466165
ZCTA5 56650,51250,145,896,56650,16.183035714285715
ZCTA5 56660,42000,62,303,56660,20.462046204620464
ZCTA5 56671,42119,848,3075,56671,27.57723577235772
ZCTA5 56252,52663,129,1168,56252,11.044520547945206
ZCTA5 56282,60000,167,1615,56282,10.340557275541794
ZCTA5 56284,66250,201,2031,56284,9.896602658788774
ZCTA5 56295,59773,11,262,56295,4.198473282442748
ZCTA5 56304,48360,3189,15459,56304,20.62875994566272
ZCTA5 56315,72667,108,1810,56315,5.966850828729282
ZCTA5 56320,83036,425,8544,56320,4.974250936329588
ZCTA5 38477,56125,300,2914,38477,10.29512697323267
ZCTA5 38481,37375,148,1062,38481,13.93596986817326
ZCTA5 38549,42621,871,3966,38549,21.961674230963187
ZCTA5 38551,30504,1283,4117,38551,31.163468545057082
ZCTA5 38555,44773,3327,19841,38555,16.768308048989468
ZCTA5 38559,53194,171,1302,38559,13.13364055299539
ZCTA5 38560,46250,289,1491,38560,19.38296445338699
ZCTA5 38564,18857,116,477,38564,24.31865828092243
ZCTA5 38565,33769,157,1023,38565,15.347018572825025
ZCTA5 38568,45263,250,1807,38568,13.835085777531821
ZCTA5 38583,45976,3261,24484,38583,13.318902140173176
ZCTA5 38588,44000,112,922,38588,12.147505422993492
ZCTA5 38589,47660,5,241,38589,2.0746887966804977
ZCTA5 38601,33563,432,1855,38601,23.288409703504044
ZCTA5 38603,46290,299,2639,38603,11.330049261083744
ZCTA5 38619,25262,1517,4721,38619,32.13302266468968
ZCTA5 38621,27841,850,2107,38621,40.34171808258187
ZCTA5 38623,21382,54,224,38623,24.107142857142858
ZCTA5 38630,39103,23,132,38630,17.424242424242426
ZCTA5 38631,21786,741,1415,38631,52.36749116607774
ZCTA5 38633,43789,346,2649,38633,13.061532653831634
ZCTA5 38651,93108,213,8511,38651,2.5026436376454
ZCTA5 38665,51139,246,2961,38665,8.308004052684904
ZCTA5 38677,-666666666,14,14,38677,100.0
ZCTA5 38701,30488,7709,22059,38701,34.94718708916995
ZCTA5 38737,22238,1290,3064,38737,42.10182767624021
ZCTA5 38745,-666666666,0,162,38745,0.0
ZCTA5 38746,21354,209,438,38746,47.71689497716895
ZCTA5 38392,53889,2,709,38392,0.2820874471086037
ZCTA5 38876,41375,215,1440,38876,14.930555555555555
ZCTA5 38914,45714,317,877,38914,36.14595210946408
ZCTA5 38924,26691,112,369,38924,30.35230352303523
ZCTA5 38928,11184,370,406,38928,91.13300492610837
ZCTA5 38940,44324,161,1676,38940,9.606205250596659
ZCTA5 38941,21719,1379,3326,38941,41.46121467227901
ZCTA5 38646,27252,718,2881,38646,24.921902117320375
ZCTA5 38632,72123,1796,27033,38632,6.643731735286501
ZCTA5 38637,52196,4410,27143,38637,16.247282909037324
ZCTA5 38642,47995,575,2626,38642,21.896420411271897
ZCTA5 14787,39451,643,4660,14787,13.798283261802574
ZCTA5 14801,54707,704,5177,14801,13.598609233146611
ZCTA5 14824,48500,64,639,14824,10.015649452269171
ZCTA5 14839,61522,181,866,14839,20.900692840646652
ZCTA5 14840,59028,172,2688,14840,6.398809523809524
ZCTA5 14843,47783,1668,12152,14843,13.726135615536537
ZCTA5 95828,56190,11568,58849,95828,19.65708848068786
ZCTA5 95830,116838,72,670,95830,10.746268656716417
ZCTA5 95842,54146,6541,32693,95842,20.007341021013673
ZCTA5 95901,55128,6703,34341,95901,19.51894237209167
ZCTA5 95919,78625,119,1306,95919,9.111791730474732
ZCTA5 95928,56204,8666,37954,95928,22.83290298782737
ZCTA5 95943,71250,138,731,95943,18.87824897400821
ZCTA5 95957,60625,36,710,95957,5.070422535211268
ZCTA5 95973,73817,4032,36093,95973,11.171141218518827
ZCTA5 95630,118006,3725,74388,95630,5.007528095929451
ZCTA5 95639,59167,15,309,95639,4.854368932038835
ZCTA5 65023,62731,146,1730,65023,8.439306358381502
ZCTA5 26301,45061,5329,28045,26301,19.001604564093423
ZCTA5 26369,80962,0,500,26369,0.0
ZCTA5 26386,49690,243,2936,26386,8.276566757493189
ZCTA5 26410,54357,81,900,26410,9.0
ZCTA5 26421,44063,14,158,26421,8.860759493670885
ZCTA5 26444,45064,422,3632,26444,11.618942731277533
ZCTA5 26451,61875,34,644,26451,5.279503105590062
ZCTA5 26456,50357,757,3663,26456,20.666120666120666
ZCTA5 26508,74120,3233,34376,26508,9.404817314405399
ZCTA5 26542,48880,318,2370,26542,13.41772151898734
ZCTA5 26543,-666666666,46,170,26543,27.058823529411764
ZCTA5 26568,-666666666,161,580,26568,27.75862068965517
ZCTA5 26571,74667,243,2094,26571,11.60458452722063
ZCTA5 26572,-666666666,119,138,26572,86.23188405797102
ZCTA5 26761,23496,26,640,26761,4.0625
ZCTA5 26764,45100,920,3998,26764,23.011505752876438
ZCTA5 26817,-666666666,0,239,26817,0.0
ZCTA5 55722,31507,204,886,55722,23.024830699774267
ZCTA5 55723,59489,136,1718,55723,7.916181606519208
ZCTA5 55725,51250,0,99,55725,0.0
ZCTA5 55731,48247,622,5499,55731,11.311147481360246
ZCTA5 55775,78929,90,1570,55775,5.7324840764331215
ZCTA5 55780,51071,48,168,55780,28.57142857142857
ZCTA5 55781,65750,38,776,55781,4.896907216494846
ZCTA5 55782,47440,20,493,55782,4.056795131845842
ZCTA5 55784,36250,31,101,55784,30.693069306930692
ZCTA5 55732,53846,210,1352,55732,15.532544378698224
ZCTA5 55427,80729,1538,23808,55427,6.460013440860216
ZCTA5 55347,140028,604,30609,55347,1.9732758339050607
ZCTA5 55390,93063,110,2686,55390,4.095309009679822
ZCTA5 55391,126284,543,15624,55391,3.47542242703533
ZCTA5 55405,62349,2474,15767,55405,15.691000190270818
ZCTA5 55410,127936,711,20056,55410,3.54507379337854
ZCTA5 55412,50481,4882,24214,55412,20.161889815809037
ZCTA5 55413,68336,2131,14612,55413,14.583903640843143
ZCTA5 55415,109667,707,3935,55415,17.966963151207118
ZCTA5 55426,81623,1656,25559,55426,6.479126726397746
ZCTA5 55428,58219,4002,31630,55428,12.652545052165664
ZCTA5 55445,91304,732,13021,55445,5.621688042393058
ZCTA5 55606,50568,24,201,55606,11.940298507462686
ZCTA5 55614,60595,142,2088,55614,6.800766283524904
ZCTA5 55615,52857,31,268,55615,11.567164179104477
ZCTA5 55704,50781,123,1035,55704,11.884057971014492
ZCTA5 55706,46890,141,1585,55706,8.89589905362776
ZCTA5 55718,65750,236,3119,55718,7.566527733247836
ZCTA5 55719,44934,1170,5690,55719,20.56239015817223
ZCTA5 55806,35625,2207,8677,55806,25.435058199838657
ZCTA5 55807,50250,1235,8825,55807,13.994334277620396
ZCTA5 55933,55250,17,263,55933,6.4638783269961975
ZCTA5 55943,55722,287,2900,55943,9.89655172413793
ZCTA5 55945,67313,93,1314,55945,7.077625570776255
ZCTA5 55956,77981,181,2042,55956,8.863858961802155
ZCTA5 55959,63472,262,2397,55959,10.930329578639967
ZCTA5 55962,58563,98,810,55962,12.098765432098766
ZCTA5 55443,79924,2441,30939,55443,7.889718478296001
ZCTA5 55446,140656,340,26567,55446,1.2797831896713967
ZCTA5 55603,50764,61,441,55603,13.83219954648526
ZCTA5 55605,54022,100,721,55605,13.869625520110956
ZCTA5 85321,37418,921,3724,85321,24.731471535982813
ZCTA5 85323,59699,6852,44993,85323,15.22903562776432
ZCTA5 85326,65721,6045,56497,85326,10.699683169017824
ZCTA5 85333,29219,132,607,85333,21.746293245469523
ZCTA5 85335,59975,5481,35164,85335,15.586963940393584
ZCTA5 85336,36311,219,873,85336,25.085910652920962
ZCTA5 85361,59970,622,7072,85361,8.79524886877828
ZCTA5 85367,46939,2355,21991,85367,10.708926378973215
ZCTA5 85375,57452,1961,29983,85375,6.54037287796418
ZCTA5 85533,56473,540,3358,85533,16.081000595592617
ZCTA5 85544,46820,294,2800,85544,10.5
ZCTA5 85611,61964,52,1205,85611,4.3153526970954355
ZCTA5 85613,83167,55,3234,85613,1.7006802721088436
ZCTA5 85625,44211,186,1973,85625,9.4272681196148
ZCTA5 85634,31111,2931,6345,85634,46.19385342789598
ZCTA5 85635,51701,5076,33029,85635,15.368312694904478
ZCTA5 85641,101108,1054,28965,85641,3.6388745037113757
ZCTA5 85646,68267,113,1210,85646,9.338842975206612
ZCTA5 85648,51670,3626,20064,85648,18.072169059011163
ZCTA5 85710,46055,8018,52672,85710,15.222509113001214
ZCTA5 85531,78365,0,366,85531,0.0
ZCTA5 85601,29250,121,675,85601,17.925925925925927
ZCTA5 85603,38944,1309,6846,85603,19.120654396728014
ZCTA5 85609,-666666666,0,401,85609,0.0
ZCTA5 85619,35313,0,35,85619,0.0
ZCTA5 85623,55942,273,5526,85623,4.94028230184582
ZCTA5 85631,41250,685,3749,85631,18.271539077087223
ZCTA5 85637,78071,116,1129,85637,10.274579273693533
ZCTA5 85643,43769,1055,8059,85643,13.090954212681474
ZCTA5 85704,62544,3101,33851,85704,9.160733804023515
ZCTA5 85705,30885,16524,56742,85705,29.12128582002749
ZCTA5 85718,93185,1577,26094,85718,6.043534912240362
ZCTA5 85719,34013,13567,38304,85719,35.419277360066836
ZCTA5 56386,41500,80,733,56386,10.914051841746248
ZCTA5 56437,50685,159,1428,56437,11.134453781512606
ZCTA5 56444,66522,326,3385,56444,9.630723781388479
ZCTA5 56517,80625,32,303,56517,10.561056105610561
ZCTA5 56528,61912,155,1624,56528,9.544334975369457
ZCTA5 56534,78542,76,1333,56534,5.701425356339085
ZCTA5 56537,51554,1553,18349,56537,8.46367649463186
ZCTA5 56540,62802,229,2071,56540,11.057460164171898
ZCTA5 56178,56477,242,1761,56178,13.742191936399772
ZCTA5 56187,54122,2003,14406,56187,13.903928918506178
ZCTA5 56208,47581,330,1946,56208,16.95786228160329
ZCTA5 56214,56250,63,666,56214,9.45945945945946
ZCTA5 56215,53750,325,4178,56215,7.77884155098133
ZCTA5 56216,68077,32,728,56216,4.395604395604396
ZCTA5 56223,57083,110,1407,56223,7.818052594171997
ZCTA5 56243,56696,300,1797,56243,16.69449081803005
ZCTA5 56249,61563,25,308,56249,8.116883116883116
ZCTA5 56258,52570,2311,14718,56258,15.701861665987227
ZCTA5 56263,63750,11,437,56263,2.517162471395881
ZCTA5 56266,55625,95,1355,56266,7.011070110701106
ZCTA5 56267,63938,921,6674,56267,13.79982019778244
ZCTA5 56276,58750,9,180,56276,5.0
ZCTA5 56279,68047,131,1269,56279,10.323089046493301
ZCTA5 56296,46146,169,1793,56296,9.425543781372001
ZCTA5 56309,65125,111,1430,56309,7.7622377622377625
ZCTA5 65276,53125,192,1549,65276,12.395093608779858
ZCTA5 65279,68980,37,1611,65279,2.2967101179391682
ZCTA5 65284,73571,83,2198,65284,3.776160145586897
ZCTA5 65285,80938,45,420,65285,10.714285714285714
ZCTA5 65286,64583,4,130,65286,3.076923076923077
ZCTA5 65305,54500,227,2740,65305,8.284671532846716
ZCTA5 65338,44583,530,3047,65338,17.394158188382015
ZCTA5 65349,37784,432,2494,65349,17.321571772253407
ZCTA5 65350,63162,273,1998,65350,13.663663663663664
ZCTA5 65802,40509,8441,43440,65802,19.431399631675873
ZCTA5 65011,39583,546,2689,65011,20.304946076608406
ZCTA5 65025,42750,248,742,65025,33.42318059299191
ZCTA5 65039,105764,197,2888,65039,6.821329639889197
ZCTA5 65052,66806,627,4028,65052,15.566037735849056
ZCTA5 65066,53265,622,5772,65066,10.776160776160776
ZCTA5 65079,45693,463,4606,65079,10.052105948762485
ZCTA5 65084,38590,1163,6279,65084,18.522057652492435
ZCTA5 65026,40222,1909,10792,65026,17.68902891030393
ZCTA5 65043,67814,811,10196,65043,7.954099646920361
ZCTA5 65058,42188,55,794,65058,6.926952141057935
ZCTA5 65059,56555,42,1058,65059,3.9697542533081283
ZCTA5 65076,63125,49,758,65076,6.464379947229551
ZCTA5 65082,64474,126,971,65082,12.976313079299691
ZCTA5 65085,64597,30,1287,65085,2.331002331002331
ZCTA5 65202,57756,6672,47290,65202,14.108691055191372
ZCTA5 65233,51985,1282,10275,65233,12.476885644768856
ZCTA5 65237,58287,105,1019,65237,10.304219823356231
ZCTA5 65301,47724,5130,33667,65301,15.237472896307958
ZCTA5 65330,54375,65,494,65330,13.157894736842104
ZCTA5 65333,39167,62,543,65333,11.41804788213628
ZCTA5 65340,46463,2417,14365,65340,16.825617821092933
ZCTA5 65345,52339,8,349,65345,2.292263610315186
ZCTA5 65348,43393,280,1342,65348,20.864381520119224
ZCTA5 65438,31351,929,2610,65438,35.593869731800766
ZCTA5 65449,-666666666,45,230,65449,19.565217391304348
ZCTA5 65452,50952,464,2520,65452,18.412698412698415
ZCTA5 65470,60428,98,1250,65470,7.84
ZCTA5 65769,49662,1098,2939,65769,37.359646138142224
ZCTA5 65779,31932,183,1457,65779,12.560054907343856
ZCTA5 65787,67875,204,1526,65787,13.368283093053734
ZCTA5 65803,39113,8329,40972,65803,20.3285170360246
ZCTA5 65256,75000,105,1424,65256,7.373595505617978
ZCTA5 65261,47024,220,1095,65261,20.091324200913242
ZCTA5 65264,31563,90,954,65264,9.433962264150944
ZCTA5 65278,36750,17,80,65278,21.25
ZCTA5 65322,58250,96,628,65322,15.286624203821656
ZCTA5 65336,57172,450,6249,65336,7.201152184349496
ZCTA5 65347,82000,114,926,65347,12.311015118790497
ZCTA5 65355,38976,1913,10604,65355,18.04036212749906
ZCTA5 65440,81250,15,584,65440,2.5684931506849313
ZCTA5 65456,40469,223,512,65456,43.5546875
ZCTA5 65464,-666666666,91,624,65464,14.583333333333334
ZCTA5 65351,51371,180,2344,65351,7.679180887372014
ZCTA5 65444,29875,240,907,65444,26.460859977949287
ZCTA5 65468,-666666666,0,0,65468,
ZCTA5 65534,55071,103,610,65534,16.885245901639344
ZCTA5 65536,45364,4568,28869,65536,15.823201357857911
ZCTA5 65479,40192,23,143,65479,16.083916083916083
ZCTA5 14086,82093,1533,32373,14086,4.735427671207488
ZCTA5 14129,65417,251,1519,14129,16.52402896642528
ZCTA5 14138,46720,432,1777,14138,24.310635903207654
ZCTA5 14141,58042,784,7385,14141,10.616113744075829
ZCTA5 14202,49776,655,3306,14202,19.812462189957653
ZCTA5 14209,41062,1922,6759,14209,28.43615919514721
ZCTA5 14215,37436,11854,40139,14215,29.532374996885824
ZCTA5 14425,66445,1205,12171,14425,9.900583353873962
ZCTA5 14219,55585,1596,11385,14219,14.018445322793148
ZCTA5 14224,68292,2616,40620,14224,6.440177252584933
ZCTA5 14226,71218,2512,29258,14226,8.585685966231459
ZCTA5 14445,57826,689,7718,14445,8.927183208084996
ZCTA5 14464,59756,588,7372,14464,7.976125881714596
ZCTA5 14470,58132,589,7296,14470,8.072916666666668
ZCTA5 14502,76808,676,10497,14502,6.439935219586548
ZCTA5 14513,51450,1506,13443,14513,11.202856505244366
ZCTA5 14517,55380,583,2802,14517,20.806566738044253
ZCTA5 14521,49464,286,2423,14521,11.803549319026
ZCTA5 14522,62628,968,9559,14522,10.126582278481013
ZCTA5 14545,93676,0,227,14545,0.0
ZCTA5 14559,77280,1242,18551,14559,6.695056870249583
ZCTA5 14560,61276,230,2290,14560,10.043668122270741
ZCTA5 14572,52675,856,4946,14572,17.306914678528106
ZCTA5 14585,47000,4,50,14585,8.0
ZCTA5 14586,96053,1091,11637,14586,9.375268540001718
ZCTA5 14609,49478,8205,39890,14609,20.56906492855352
ZCTA5 14616,53697,3225,26855,14616,12.008936883261963
ZCTA5 14708,76875,33,234,14708,14.102564102564102
ZCTA5 14717,38750,38,391,14717,9.718670076726342
ZCTA5 14726,44464,486,1980,14726,24.545454545454547
ZCTA5 14736,53750,4,188,14736,2.127659574468085
ZCTA5 14739,42292,583,2399,14739,24.301792413505627
ZCTA5 14753,34464,223,1172,14753,19.02730375426621
ZCTA5 14767,57361,155,2224,14767,6.969424460431655
ZCTA5 14770,51883,324,2759,14770,11.743385284523377
ZCTA5 14008,61389,202,1547,14008,13.05753070458953
ZCTA5 14805,44231,216,953,14805,22.66526757607555
ZCTA5 14812,55357,484,3154,14812,15.34559289790742
ZCTA5 29838,-666666666,77,458,29838,16.812227074235807
ZCTA5 29841,54614,5208,32622,29841,15.964686407945559
ZCTA5 29911,51250,98,1422,29911,6.891701828410689
ZCTA5 29918,34455,1092,4557,29918,23.963133640552993
ZCTA5 29920,63082,1719,11042,29920,15.56783191450824
ZCTA5 29927,53500,2028,9577,29927,21.175733528244752
ZCTA5 29708,112368,804,38266,29708,2.1010819003815397
ZCTA5 29726,52470,201,1533,29726,13.111545988258316
ZCTA5 29728,33886,2359,9595,29728,24.585721730067746
ZCTA5 29803,67740,2524,38610,29803,6.537166537166537
ZCTA5 29805,66811,644,5385,29805,11.959145775301765
ZCTA5 29809,46492,396,2708,29809,14.623338257016247
ZCTA5 29163,-666666666,404,1665,29163,24.264264264264266
ZCTA5 29172,50276,1629,10858,29172,15.002762939767914
ZCTA5 29180,41885,2802,13028,29180,21.507522259748235
ZCTA5 29207,-666666666,5,9,29207,55.55555555555556
ZCTA5 29325,38974,2474,13125,29325,18.84952380952381
ZCTA5 29334,63858,1524,14198,29334,10.733906183969573
ZCTA5 29338,-666666666,0,31,29338,0.0
ZCTA5 65774,27210,262,1251,65774,20.943245403677057
ZCTA5 65777,2499,177,250,65777,70.8
ZCTA5 65806,21325,5696,12604,65806,45.192002538876544
ZCTA5 65809,84766,436,10332,65809,4.219899341850562
ZCTA5 65457,61438,13,243,65457,5.349794238683128
ZCTA5 65401,44134,6286,30615,65401,20.532418748979257
ZCTA5 65443,76250,0,95,65443,0.0
ZCTA5 65446,-666666666,64,556,65446,11.510791366906476
ZCTA5 65462,42159,200,1273,65462,15.710919088766692
ZCTA5 65486,49535,264,3649,65486,7.234858865442587
ZCTA5 65548,39539,1316,6048,65548,21.75925925925926
ZCTA5 65555,45455,237,1312,65555,18.0640243902439
ZCTA5 33706,76277,1092,16404,33706,6.656912948061448
ZCTA5 33713,58830,3401,31814,33713,10.69026214873955
ZCTA5 33715,93877,288,8010,33715,3.5955056179775284
ZCTA5 33756,45521,5400,31893,33756,16.931615087950334
ZCTA5 33764,53416,2961,27059,33764,10.942754721164862
ZCTA5 33785,73786,476,5501,33785,8.652972186875113
ZCTA5 33801,37848,8324,31338,33801,26.562001404046203
ZCTA5 33809,54919,2825,30162,33809,9.366089781844705
ZCTA5 33825,40034,5354,26089,33825,20.52205910537008
ZCTA5 33194,106402,557,6770,33194,8.227474150664698
ZCTA5 33305,72451,937,12886,33305,7.271457395623157
ZCTA5 33827,63325,267,2765,33827,9.656419529837251
ZCTA5 33850,41895,1608,8592,33850,18.71508379888268
ZCTA5 33872,52003,1079,15622,33872,6.906926129816925
ZCTA5 33877,-666666666,0,529,33877,0.0
ZCTA5 33133,74398,4856,35372,33133,13.728372724188622
ZCTA5 33135,30112,9450,36457,33135,25.920947966097046
ZCTA5 33138,50863,4591,29055,33138,15.801066942006539
ZCTA5 33140,87384,1333,21039,33140,6.3358524644707455
ZCTA5 33157,68832,8779,66832,33157,13.135922911180273
ZCTA5 33020,48504,5976,43917,33020,13.607486850194686
ZCTA5 33024,61959,8445,75601,33024,11.170487162868216
ZCTA5 33036,75439,279,3240,33036,8.61111111111111
ZCTA5 33040,73982,3848,33453,33040,11.502705288016022
ZCTA5 33122,94318,21,432,33122,4.861111111111112
ZCTA5 33128,21332,2598,8315,33128,31.244738424533974
ZCTA5 33143,69992,3153,31921,33143,9.877510103066948
ZCTA5 33162,45996,6803,47573,33162,14.3001282239926
ZCTA5 33179,47974,5414,46388,33179,11.671121841855653
ZCTA5 33186,72109,8991,69243,33186,12.984706035267102
ZCTA5 33196,80915,5850,55821,33196,10.47992690922771
ZCTA5 33301,101321,490,14383,33301,3.406799694083293
ZCTA5 33304,60665,2425,17586,33304,13.789377914249974
ZCTA5 33401,48958,5438,28652,33401,18.979477872399833
ZCTA5 33407,44042,7529,30558,33407,24.63839256495844
ZCTA5 33410,76488,2981,35028,33410,8.510334589471281
ZCTA5 33442,47437,3462,28733,33442,12.048863675912713
ZCTA5 33461,48806,7759,46276,33461,16.766790560981935
ZCTA5 33019,76793,1376,14275,33019,9.63922942206655
ZCTA5 33029,112537,2844,44910,33029,6.332665330661323
ZCTA5 33042,91352,439,6512,33042,6.7414004914004915
ZCTA5 33065,57287,7437,58206,33065,12.777033295536544
ZCTA5 33458,85862,4776,58552,33458,8.156852028965705
ZCTA5 33486,91883,2644,23447,33486,11.276495926984262
ZCTA5 33498,106606,820,16123,33498,5.085902127395646
ZCTA5 01237,76579,149,2522,01237,5.908009516256938
ZCTA5 01244,50104,8,120,01244,6.666666666666667
ZCTA5 01247,52398,1830,14265,01247,12.828601472134595
ZCTA5 01253,88487,28,782,01253,3.580562659846547
ZCTA5 01266,77500,113,1281,01266,8.821233411397346
ZCTA5 01330,72609,179,1587,01330,11.279143037177064
ZCTA5 01331,61949,1436,13422,01331,10.69885263001043
ZCTA5 01340,60313,181,1773,01340,10.208685843203611
ZCTA5 01350,-666666666,11,100,01350,11.0
ZCTA5 01438,100579,3,512,01438,0.5859375
ZCTA5 01902,52834,8669,49120,01902,17.64861563517915
ZCTA5 01913,81027,1146,17235,01913,6.649260226283725
ZCTA5 01922,176250,356,3695,01922,9.634641407307171
ZCTA5 01930,76260,2888,30069,01930,9.604576141541123
ZCTA5 01701,116971,1452,33132,01701,4.382470119521913
ZCTA5 01602,71239,3066,22827,01602,13.431462741490341
ZCTA5 01611,100375,79,2036,01611,3.880157170923379
ZCTA5 01730,133824,329,13771,01730,2.3890784982935154
ZCTA5 01835,84638,1657,13654,01835,12.135637908305258
ZCTA5 01904,87639,1463,17849,01904,8.196537621155246
ZCTA5 01908,94243,111,3465,01908,3.2034632034632033
ZCTA5 01945,131293,666,20414,01945,3.262466934456745
ZCTA5 01950,110740,992,17953,01950,5.525538907146438
ZCTA5 01952,81755,671,9453,01952,7.098275679678409
ZCTA5 01984,142734,154,3652,01984,4.216867469879518
ZCTA5 01518,72713,215,3606,01518,5.96228508042152
ZCTA5 01520,116107,500,15888,01520,3.147029204431017
ZCTA5 01522,104040,363,3069,01522,11.827956989247312
ZCTA5 01527,92556,401,13656,01527,2.936438195664909
ZCTA5 01536,102756,840,6976,01536,12.041284403669724
ZCTA5 01540,85813,385,11580,01540,3.3246977547495686
ZCTA5 01543,124890,119,8784,01543,1.354735883424408
ZCTA5 01545,108870,1298,37521,01545,3.4593960715332743
ZCTA5 01569,109179,747,13827,01569,5.4024734215665005
ZCTA5 01604,59123,5315,37283,01604,14.255827052544054
ZCTA5 01752,83469,2829,39247,01752,7.208194256885876
ZCTA5 01801,92084,2288,39987,01801,5.721859604371421
ZCTA5 01826,92533,1990,31316,01826,6.354579128879806
ZCTA5 01907,100927,740,15231,01907,4.858512244763968
ZCTA5 01949,145525,203,8819,01949,2.301848282118154
ZCTA5 01951,115719,221,3344,01951,6.608851674641149
ZCTA5 45887,51327,388,4227,45887,9.179086822805772
ZCTA5 45891,53798,1625,14581,45891,11.144640285302792
ZCTA5 45897,-666666666,36,91,45897,39.56043956043956
ZCTA5 45044,59742,8797,51943,45044,16.93587201355332
ZCTA5 45050,89080,368,8966,45050,4.10439437876422
ZCTA5 45062,60469,24,676,45062,3.5502958579881656
ZCTA5 45064,81667,95,3219,45064,2.951227089158124
ZCTA5 45067,79478,885,14488,45067,6.10850358917725
ZCTA5 45121,44744,2321,8258,45121,28.106078953741825
ZCTA5 45135,70378,431,5683,45135,7.584022523315151
ZCTA5 45144,33622,1013,3963,45144,25.561443350996722
ZCTA5 45239,50863,3497,29292,45239,11.938413218626245
ZCTA5 45246,59141,2478,13755,45246,18.015267175572518
ZCTA5 45305,102319,308,11074,45305,2.781289506953224
ZCTA5 45310,74375,2,249,45310,0.8032128514056224
