ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 20059,-666666666,0,0,20059,
ZCTA5 20064,-666666666,72,72,20064,100.0
ZCTA5 20105,198473,343,33967,20105,1.0098036329378515
ZCTA5 20106,91458,364,4138,20106,8.796520057999032
ZCTA5 20109,83248,4323,44107,20109,9.80116534790396
ZCTA5 20110,113837,2177,48234,20110,4.513413774515902
ZCTA5 20111,105391,2541,37367,20111,6.800117750956726
ZCTA5 20112,179028,899,28766,20112,3.1252172703886534
ZCTA5 20115,133722,1008,7906,20115,12.749810270680495
ZCTA5 20117,128750,259,2992,20117,8.656417112299465
ZCTA5 20119,152593,259,3778,20119,6.855479089465326
ZCTA5 20120,147266,3041,43237,20120,7.033327936720863
ZCTA5 20121,128682,1843,27420,20121,6.721371261852663
ZCTA5 20124,208125,552,15089,20124,3.658294121545497
ZCTA5 20129,250001,4,533,20129,0.7504690431519699
ZCTA5 20130,88155,21,256,20130,8.203125
ZCTA5 20132,175127,410,18692,20132,2.1934517440616306
ZCTA5 20135,91484,128,3346,20135,3.8254632396891806
ZCTA5 20136,171674,288,31643,20136,0.9101539044970451
ZCTA5 20137,142395,52,1902,20137,2.7339642481598316
ZCTA5 20141,187593,155,8425,20141,1.8397626112759646
ZCTA5 20143,144896,0,534,20143,0.0
ZCTA5 20144,160987,52,1337,20144,3.889304412864622
ZCTA5 20147,154714,2686,66601,20147,4.032972477890722
ZCTA5 20148,219491,1244,62492,20148,1.9906548038148884
ZCTA5 20151,137483,893,21832,20151,4.090326126786368
ZCTA5 20152,183929,1311,35372,20152,3.706321384145652
ZCTA5 20155,147295,1263,36871,20155,3.425456320685634
ZCTA5 20158,198027,31,4886,20158,0.6344658207122391
ZCTA5 20164,125302,2887,42102,20164,6.857156429623296
ZCTA5 20165,173015,626,33980,20165,1.8422601530311948
ZCTA5 20166,133085,1257,13465,20166,9.335313776457483
ZCTA5 20169,187446,449,28336,20169,1.584556747600226
ZCTA5 20170,151136,3087,43289,20170,7.131141860518839
ZCTA5 20171,155357,2144,50984,20171,4.205240859877608
ZCTA5 20175,161389,1724,32770,20175,5.260909368324687
ZCTA5 20176,156077,2407,50118,20176,4.8026657089269325
ZCTA5 20180,152768,268,7467,20180,3.5891254854693986
ZCTA5 20181,155408,363,10258,20181,3.5387015012673038
ZCTA5 20184,60469,90,442,20184,20.361990950226243
ZCTA5 20186,101083,781,15153,20186,5.1540948986999275
ZCTA5 20187,157763,383,18793,20187,2.037992869685521
ZCTA5 20190,120337,1549,21082,20190,7.347500237169149
ZCTA5 20191,139932,1634,29719,20191,5.498166156330966
ZCTA5 20194,161639,473,12576,20194,3.7611323155216287
ZCTA5 20197,224620,89,2359,20197,3.7727850784230603
ZCTA5 20198,99929,229,2172,20198,10.543278084714549
ZCTA5 20204,-666666666,0,0,20204,
ZCTA5 20220,-666666666,0,0,20220,
ZCTA5 20230,-666666666,0,0,20230,
ZCTA5 20240,-666666666,0,0,20240,
ZCTA5 20245,-666666666,0,0,20245,
ZCTA5 20250,-666666666,0,0,20250,
ZCTA5 20260,-666666666,0,0,20260,
ZCTA5 20317,-666666666,0,0,20317,
ZCTA5 20319,-666666666,0,0,20319,
ZCTA5 20373,-666666666,0,127,20373,0.0
ZCTA5 20388,-666666666,0,0,20388,
ZCTA5 20390,-666666666,0,0,20390,
ZCTA5 20408,-666666666,0,0,20408,
ZCTA5 20415,-666666666,0,0,20415,
ZCTA5 20418,-666666666,0,0,20418,
ZCTA5 20422,-666666666,0,0,20422,
ZCTA5 20427,-666666666,0,0,20427,
ZCTA5 20431,-666666666,0,0,20431,
ZCTA5 20510,-666666666,0,0,20510,
ZCTA5 20515,-666666666,0,0,20515,
ZCTA5 20520,-666666666,0,0,20520,
ZCTA5 20530,-666666666,0,0,20530,
ZCTA5 20535,-666666666,0,0,20535,
ZCTA5 20540,-666666666,0,0,20540,
ZCTA5 20542,-666666666,0,0,20542,
ZCTA5 20551,-666666666,0,0,20551,
ZCTA5 20560,-666666666,0,0,20560,
ZCTA5 20565,-666666666,0,0,20565,
ZCTA5 20566,-666666666,0,0,20566,
ZCTA5 20591,-666666666,0,0,20591,
ZCTA5 20601,115742,1496,27270,20601,5.485881921525486
ZCTA5 20602,102536,2252,28870,20602,7.800484932455837
ZCTA5 20603,132753,1927,32319,20603,5.962436956589003
ZCTA5 20606,174750,0,247,20606,0.0
ZCTA5 20607,151475,409,12050,20607,3.3941908713692945
ZCTA5 20608,102647,41,603,20608,6.799336650082918
ZCTA5 20609,112625,18,1240,20609,1.4516129032258065
ZCTA5 20611,129598,18,1127,20611,1.5971606033717833
ZCTA5 20612,-666666666,35,147,20612,23.809523809523807
ZCTA5 20613,145445,847,14764,20613,5.736927661880249
ZCTA5 20615,183393,16,524,20615,3.0534351145038165
ZCTA5 20616,118864,72,6770,20616,1.0635155096011817
ZCTA5 20617,123438,0,630,20617,0.0
ZCTA5 20618,78654,53,1064,20618,4.981203007518797
ZCTA5 20619,110960,1004,13888,20619,7.22926267281106
ZCTA5 20620,154128,37,1315,20620,2.8136882129277567
ZCTA5 20621,-666666666,124,775,20621,16.0
ZCTA5 20622,121908,218,5076,20622,4.29472025216706
ZCTA5 20623,116475,45,2438,20623,1.8457752255947497
ZCTA5 20624,128977,37,990,20624,3.737373737373737
ZCTA5 20625,126657,21,1248,20625,1.6826923076923077
ZCTA5 20626,56806,4,239,20626,1.6736401673640167
ZCTA5 20628,111550,17,631,20628,2.694136291600634
ZCTA5 20629,86861,11,990,20629,1.1111111111111112
ZCTA5 20630,193274,0,307,20630,0.0
ZCTA5 20632,196250,15,795,20632,1.8867924528301887
ZCTA5 20634,131042,429,7853,20634,5.462880427861964
ZCTA5 20636,151193,613,11036,20636,5.554548749546937
ZCTA5 20637,141382,180,6030,20637,2.9850746268656714
ZCTA5 20639,144035,403,15032,20639,2.680947312400213
ZCTA5 20640,88750,945,10530,20640,8.974358974358974
ZCTA5 20645,119167,0,763,20645,0.0
ZCTA5 20646,130168,836,20599,20646,4.058449439293169
ZCTA5 20650,137854,722,15144,20650,4.767564712097201
ZCTA5 20653,96650,3498,26702,20653,13.100142311437345
ZCTA5 20656,-666666666,114,203,20656,56.15763546798029
ZCTA5 20657,110669,1441,21022,20657,6.854723622871278
ZCTA5 20658,93864,23,978,20658,2.3517382413087935
ZCTA5 20659,115729,1664,23300,20659,7.141630901287553
ZCTA5 20660,-666666666,0,0,20660,
ZCTA5 20661,-666666666,0,0,20661,
ZCTA5 20662,76250,492,2590,20662,18.996138996138995
ZCTA5 20664,93313,190,2780,20664,6.83453237410072
ZCTA5 20667,-666666666,0,159,20667,0.0
ZCTA5 20670,53125,66,1277,20670,5.168363351605325
ZCTA5 20674,165650,6,748,20674,0.8021390374331552
ZCTA5 20675,128325,6,2060,20675,0.2912621359223301
ZCTA5 20676,161071,202,2882,20676,7.009021512838307
ZCTA5 20677,156161,132,2044,20677,6.457925636007827
ZCTA5 20678,115710,1142,12603,20678,9.061334602872332
ZCTA5 20680,-666666666,48,588,20680,8.16326530612245
ZCTA5 20684,137188,9,623,20684,1.4446227929373996
ZCTA5 20685,119792,40,6743,20685,0.5932077710218004
ZCTA5 20686,-666666666,0,0,20686,
ZCTA5 20687,143468,0,360,20687,0.0
ZCTA5 20688,89295,1,1124,20688,0.0889679715302491
ZCTA5 20689,174750,67,1870,20689,3.5828877005347595
ZCTA5 20690,139500,0,843,20690,0.0
ZCTA5 20692,154833,8,721,20692,1.1095700416088765
ZCTA5 20693,141875,54,1210,20693,4.462809917355372
ZCTA5 20695,121528,550,11418,20695,4.8169556840077075
ZCTA5 20701,79236,21,559,20701,3.7567084078711988
ZCTA5 20705,102816,3251,28532,20705,11.394224029160242
ZCTA5 20706,99555,3879,43568,20706,8.903323540213
ZCTA5 20707,97720,3190,36038,20707,8.851767578666962
ZCTA5 20708,80569,3211,27321,20708,11.752864097214596
ZCTA5 20710,58884,721,9725,20710,7.413881748071979
ZCTA5 20711,86633,818,7435,20711,11.002017484868864
ZCTA5 20712,64674,693,9592,20712,7.224770642201834
ZCTA5 20714,86534,174,4687,20714,3.7123959889054836
ZCTA5 20715,139056,1088,24855,20715,4.377388855361095
ZCTA5 20716,119507,762,22121,20716,3.4446905655259705
ZCTA5 20720,158598,666,25338,20720,2.6284631778356617
ZCTA5 20721,162538,826,30427,20721,2.7146941860847273
ZCTA5 20722,82241,645,6170,20722,10.453808752025932
ZCTA5 20723,128226,844,35824,20723,2.3559624832514516
ZCTA5 20724,105757,2208,18307,20724,12.060960288414266
ZCTA5 20732,130008,279,10676,20732,2.613338328962158
ZCTA5 20733,128864,131,2669,20733,4.908205320344698
ZCTA5 20735,124371,2518,38636,20735,6.517237809297029
ZCTA5 20736,158924,107,9265,20736,1.1548839719373987
ZCTA5 20737,85752,3645,24087,20737,15.132644164902228
ZCTA5 20740,79446,7351,30379,20740,24.197636525231246
ZCTA5 20742,-666666666,31,31,20742,100.0
ZCTA5 20743,73023,3746,38533,20743,9.72153738354138
ZCTA5 20744,121068,3209,55163,20744,5.817305077678879
ZCTA5 20745,77869,4113,29166,20745,14.102036617979842
ZCTA5 20746,78754,2417,28055,20746,8.615220103368383
ZCTA5 20747,71259,4106,38893,20747,10.557169670634819
ZCTA5 20748,79381,4740,40594,20748,11.676602453564566
ZCTA5 20751,115451,26,2081,20751,1.2493993272465163
ZCTA5 20754,166976,124,7342,20754,1.6889131026968127
ZCTA5 20755,94110,561,9472,20755,5.922719594594595
ZCTA5 20758,112065,9,542,20758,1.6605166051660518
ZCTA5 20759,246618,18,6080,20759,0.2960526315789474
ZCTA5 20762,83966,161,2938,20762,5.479918311776719
ZCTA5 20763,98621,397,2219,20763,17.890941865705273
ZCTA5 20764,112500,196,3280,20764,5.975609756097561
ZCTA5 20765,139167,55,604,20765,9.105960264900661
ZCTA5 20769,155794,70,6802,20769,1.0291090855630698
ZCTA5 20770,80876,4026,28138,20770,14.308053166536356
ZCTA5 20771,-666666666,0,0,20771,
ZCTA5 20772,131973,2271,51779,20772,4.385947971185229
ZCTA5 20774,118595,2748,50761,20774,5.413604932920943
ZCTA5 20776,118092,114,2955,20776,3.857868020304569
ZCTA5 20777,215833,96,3220,20777,2.981366459627329
ZCTA5 20778,178854,22,2563,20778,0.8583690987124464
ZCTA5 20779,109931,48,992,20779,4.838709677419355
ZCTA5 20781,89281,1834,12936,20781,14.177489177489178
ZCTA5 20782,82037,2624,34155,20782,7.682623334797248
ZCTA5 20783,79040,10011,49450,20783,20.24469160768453
ZCTA5 20784,80170,2906,31864,20784,9.120010042681397
ZCTA5 20785,83146,5646,41055,20785,13.752283522104495
ZCTA5 20794,111200,776,10862,20794,7.144172343951389
ZCTA5 20812,194375,10,282,20812,3.546099290780142
ZCTA5 20814,149657,1285,29899,20814,4.297802602093716
ZCTA5 20815,185873,1271,30937,20815,4.108349225846075
ZCTA5 20816,228311,497,17344,20816,2.8655442804428044
ZCTA5 20817,231292,1570,37684,20817,4.1662243923150415
ZCTA5 20818,211196,2,1787,20818,0.11191941801902631
ZCTA5 20832,160287,776,25377,20832,3.0578870630886237
ZCTA5 20833,195564,591,7939,20833,7.444262501574506
ZCTA5 20837,193264,501,6650,20837,7.533834586466165
ZCTA5 20838,195938,0,368,20838,0.0
ZCTA5 20839,-666666666,0,161,20839,0.0
ZCTA5 20841,177588,401,8738,20841,4.5891508354314485
ZCTA5 20842,152917,35,1927,20842,1.816294758692268
ZCTA5 20850,125268,3766,49993,20850,7.533054627647871
ZCTA5 20851,107578,1408,14659,20851,9.605020806330582
ZCTA5 20852,121550,3657,47614,20852,7.680514134498257
ZCTA5 20853,146075,1706,31535,20853,5.409862058030759
ZCTA5 20854,241697,1335,48842,20854,2.733303304532984
ZCTA5 20855,146036,857,16407,20855,5.223380264521241
ZCTA5 20860,152768,81,2118,20860,3.824362606232295
ZCTA5 20861,175250,243,3031,20861,8.017156054107556
ZCTA5 20862,192083,0,268,20862,0.0
ZCTA5 20866,137990,826,16516,20866,5.001210946960523
ZCTA5 20868,106050,72,630,20868,11.428571428571429
ZCTA5 20871,162472,1111,27349,20871,4.062305751581411
ZCTA5 20872,129775,975,12861,20872,7.581059015628646
ZCTA5 20874,108211,5076,61741,20874,8.221441181710695
ZCTA5 20876,107542,2792,26568,20876,10.508882866606443
ZCTA5 20877,86134,5008,37962,20877,13.192139507928982
ZCTA5 20878,141902,2901,65850,20878,4.405466970387244
ZCTA5 20879,100324,2916,27393,20879,10.6450553061001
ZCTA5 20880,131528,20,604,20880,3.3112582781456954
ZCTA5 20882,171903,473,13912,20882,3.3999424956871764
ZCTA5 20886,94586,3561,34510,20886,10.318748188930744
ZCTA5 20889,-666666666,0,9,20889,0.0
ZCTA5 20892,-666666666,0,0,20892,
ZCTA5 20894,-666666666,0,0,20894,
ZCTA5 20895,165423,746,18941,20895,3.938546011298242
ZCTA5 20896,250001,16,840,20896,1.9047619047619049
ZCTA5 20899,19722,30,143,20899,20.97902097902098
ZCTA5 20901,123031,3308,37050,20901,8.928475033738192
ZCTA5 20902,105677,5345,52606,20902,10.160437972854808
ZCTA5 20903,78649,3605,25132,20903,14.344262295081966
ZCTA5 20904,90926,4983,55888,20904,8.916046378471227
ZCTA5 20905,142929,651,17333,20905,3.7558414584895865
ZCTA5 20906,91563,5715,70860,20906,8.06519898391194
ZCTA5 20910,103813,3160,44951,20910,7.029876977152901
ZCTA5 20912,80593,3361,25355,20912,13.255768093078288
ZCTA5 21001,76250,3547,25883,21001,13.70397558242862
ZCTA5 21005,118750,49,2604,21005,1.881720430107527
ZCTA5 21009,108703,1438,32565,21009,4.415783816981421
ZCTA5 21010,91667,0,216,21010,0.0
ZCTA5 21012,136705,824,23083,21012,3.569726638651822
ZCTA5 21013,161141,185,5361,21013,3.4508487222533106
ZCTA5 21014,109366,2952,36608,21014,8.063811188811188
ZCTA5 21015,135454,1067,30321,21015,3.5190132251574817
ZCTA5 21017,96424,210,6078,21017,3.4550839091806513
ZCTA5 21023,76131,0,68,21023,0.0
ZCTA5 21028,128220,61,2974,21028,2.051109616677875
ZCTA5 21029,238095,174,13803,21029,1.260595522712454
ZCTA5 21030,92333,2169,24397,21030,8.890437348854368
ZCTA5 21031,-666666666,0,26,21031,0.0
ZCTA5 21032,142202,298,7962,21032,3.742778196433057
ZCTA5 21034,85833,468,2942,21034,15.907545887151597
ZCTA5 21035,171185,213,8359,21035,2.5481516927862184
ZCTA5 21036,185195,83,2124,21036,3.9077212806026362
ZCTA5 21037,127554,1504,20943,21037,7.181397125531204
ZCTA5 21040,86195,2107,25060,21040,8.40782122905028
ZCTA5 21042,178207,1723,42304,21042,4.072900907715582
ZCTA5 21043,145000,2140,47025,21043,4.55077086656034
ZCTA5 21044,123658,3582,44793,21044,7.9967852119750855
ZCTA5 21045,115134,3351,40860,21045,8.201174743024964
ZCTA5 21046,125280,1073,15881,21046,6.756501479755683
ZCTA5 21047,150593,485,13413,21047,3.615895027212406
ZCTA5 21048,125098,236,9759,21048,2.418280561532944
ZCTA5 21050,117551,763,17875,21050,4.268531468531468
ZCTA5 21051,-666666666,0,113,21051,0.0
ZCTA5 21052,73542,0,438,21052,0.0
ZCTA5 21053,99513,58,3051,21053,1.901016060308096
ZCTA5 21054,152232,476,15590,21054,3.0532392559332906
ZCTA5 21056,250001,0,318,21056,0.0
ZCTA5 21057,163462,64,4497,21057,1.423171002890816
ZCTA5 21060,95596,2909,38010,21060,7.653249144961852
ZCTA5 21061,79778,4231,54867,21061,7.711374779011063
ZCTA5 21071,-666666666,11,526,21071,2.091254752851711
ZCTA5 21074,96367,497,15120,21074,3.2870370370370368
ZCTA5 21075,126378,2618,35322,21075,7.411811335711454
ZCTA5 21076,137237,1104,21929,21076,5.034429294541474
ZCTA5 21077,180167,0,105,21077,0.0
ZCTA5 21078,100853,1911,19593,21078,9.753483386923902
ZCTA5 21082,137399,0,694,21082,0.0
ZCTA5 21084,114200,560,7361,21084,7.60766200244532
ZCTA5 21085,100573,1533,16565,21085,9.254452158164806
ZCTA5 21087,113472,345,5579,21087,6.183903925434666
ZCTA5 21090,118048,452,10259,21090,4.405887513402866
ZCTA5 21093,120947,1586,38098,21093,4.1629481862564965
ZCTA5 21102,110503,548,11922,21102,4.596544203992619
ZCTA5 21104,195000,138,6038,21104,2.285525008280888
ZCTA5 21105,-666666666,0,40,21105,0.0
ZCTA5 21108,142001,700,17985,21108,3.8921323324993047
ZCTA5 21111,140966,333,4823,21111,6.904416338378602
ZCTA5 21113,116584,1783,36470,21113,4.888949821771319
ZCTA5 21114,132829,721,24876,21114,2.8983759446856405
ZCTA5 21117,96672,4023,56895,21117,7.070920116003164
ZCTA5 21120,148090,111,7319,21120,1.5166006285011615
ZCTA5 21122,118302,3159,61270,21122,5.155867471845927
ZCTA5 21128,122021,945,15896,21128,5.94489179667841
ZCTA5 21130,-666666666,0,21,21130,0.0
ZCTA5 21131,187500,219,7722,21131,2.836052836052836
ZCTA5 21132,158550,399,3093,21132,12.900096993210475
ZCTA5 21133,83305,3403,31637,21133,10.756392831178683
ZCTA5 21136,105300,3051,34857,21136,8.752904725019365
ZCTA5 21140,141411,42,4255,21140,0.9870740305522914
ZCTA5 21144,127055,2299,36885,21144,6.232885997017758
ZCTA5 21146,171848,770,29514,21146,2.608931354611371
ZCTA5 21152,113711,152,6479,21152,2.346041055718475
ZCTA5 21153,-666666666,171,676,21153,25.295857988165682
ZCTA5 21154,115000,526,7035,21154,7.476901208244493
ZCTA5 21155,129231,212,3063,21155,6.9213189683317005
ZCTA5 21156,129583,0,362,21156,0.0
ZCTA5 21157,96406,2890,37724,21157,7.660905524334641
ZCTA5 21158,109076,941,22883,21158,4.112223047677315
ZCTA5 21160,108424,218,2683,21160,8.125232948192322
ZCTA5 21161,109848,235,5614,21161,4.185963662272889
ZCTA5 21162,138654,187,4322,21162,4.326700601573346
ZCTA5 21163,123858,511,7141,21163,7.155860523736171
ZCTA5 21201,42324,5659,17662,21201,32.040539010304606
ZCTA5 21202,59098,3917,16830,21202,23.2739156268568
ZCTA5 21204,92734,2409,17864,21204,13.485221674876847
ZCTA5 21205,38211,5018,14654,21205,34.24321004503889
ZCTA5 21206,61572,6346,50444,21206,12.580287050987232
ZCTA5 21207,59822,7796,51146,21207,15.242638720525553
ZCTA5 21208,89702,3925,36474,21208,10.761090091572079
ZCTA5 21209,89398,2403,29960,21209,8.020694259012016
ZCTA5 21210,114409,685,11259,21210,6.084021671551647
ZCTA5 21211,79909,1604,15632,21211,10.26100307062436
ZCTA5 21212,94014,2882,33217,21212,8.676280217960683
ZCTA5 21213,47870,7520,28643,21213,26.254233145969348
ZCTA5 21214,77398,1998,21286,21214,9.38645118857465
ZCTA5 21215,49523,11102,52829,21215,21.01497283688883
ZCTA5 21216,46761,6056,27730,21216,21.839163360980887
ZCTA5 21217,36665,9240,30757,21217,30.04194167181455
ZCTA5 21218,58847,9609,41466,21218,23.17320214151353
ZCTA5 21219,116000,520,9605,21219,5.413846954711088
ZCTA5 21220,77571,6980,42439,21220,16.447135889158556
ZCTA5 21221,68140,5152,43289,21221,11.901406823904455
ZCTA5 21222,60483,11234,59485,21222,18.88543330251324
ZCTA5 21223,35541,6738,20491,21223,32.882729002976916
ZCTA5 21224,86443,6767,44543,21224,15.192061603394471
ZCTA5 21225,49171,8429,34705,21225,24.28756663304999
ZCTA5 21226,71500,607,5881,21226,10.32137391600068
ZCTA5 21227,78626,5364,34783,21227,15.42132651007676
ZCTA5 21228,102592,3852,48704,21228,7.909001314060447
ZCTA5 21229,52692,7713,43698,21229,17.650693395578745
ZCTA5 21230,95470,4588,32816,21230,13.980984885421746
ZCTA5 21231,88091,2827,14691,21231,19.24307399087877
ZCTA5 21233,-666666666,0,0,21233,
ZCTA5 21234,80692,4626,65424,21234,7.070799706529714
ZCTA5 21236,91855,3751,38543,21236,9.731987650156967
ZCTA5 21237,84118,2763,30694,21237,9.001759301492148
ZCTA5 21239,62547,3072,27518,21239,11.163602005959735
ZCTA5 21240,-666666666,0,0,21240,
ZCTA5 21244,80335,3661,39314,21244,9.312204303810349
ZCTA5 21250,-666666666,0,0,21250,
ZCTA5 21251,-666666666,0,0,21251,
ZCTA5 21252,-666666666,0,0,21252,
ZCTA5 21285,-666666666,10,10,21285,100.0
ZCTA5 21286,92722,2709,20811,21286,13.017154389505551
ZCTA5 21287,-666666666,0,0,21287,
ZCTA5 21401,114699,2956,39413,21401,7.500063430847689
ZCTA5 21402,81125,0,1101,21402,0.0
ZCTA5 21403,108759,2723,31839,21403,8.552404284054148
ZCTA5 21405,150208,48,383,21405,12.532637075718014
ZCTA5 21409,140236,447,20572,21409,2.172856309546957
ZCTA5 21502,56958,5439,36289,21502,14.988012896470003
ZCTA5 21520,67708,150,2052,21520,7.309941520467836
ZCTA5 21521,59792,119,1426,21521,8.345021037868163
ZCTA5 21523,-666666666,22,133,21523,16.541353383458645
ZCTA5 21524,70885,192,740,21524,25.945945945945947
ZCTA5 21529,43929,63,575,21529,10.956521739130434
ZCTA5 21530,57115,227,1770,21530,12.824858757062147
ZCTA5 21531,56250,232,2008,21531,11.553784860557768
ZCTA5 21532,55761,2029,11286,21532,17.978025872762714
ZCTA5 21536,60455,737,3770,21536,19.549071618037136
ZCTA5 21538,82250,50,569,21538,8.787346221441124
ZCTA5 21539,57143,361,2040,21539,17.69607843137255
ZCTA5 21540,63125,18,94,21540,19.148936170212767
ZCTA5 21541,58519,165,1532,21541,10.77023498694517
ZCTA5 21542,-666666666,80,167,21542,47.90419161676647
ZCTA5 21543,-666666666,0,277,21543,0.0
ZCTA5 21545,58250,274,1693,21545,16.184288245717664
ZCTA5 21550,61824,1415,13416,21550,10.547107930828862
ZCTA5 21555,47917,255,1515,21555,16.831683168316832
ZCTA5 21557,40625,229,1782,21557,12.850729517396184
ZCTA5 21560,-666666666,0,0,21560,
ZCTA5 21561,72159,198,2491,21561,7.948615014050582
ZCTA5 21562,57693,506,3165,21562,15.98736176935229
ZCTA5 21601,80434,2369,23115,21601,10.248756218905472
ZCTA5 21607,83472,26,522,21607,4.980842911877394
ZCTA5 21610,62750,38,359,21610,10.584958217270195
ZCTA5 21612,110778,0,557,21612,0.0
ZCTA5 21613,51094,3216,17584,21613,18.289353958143767
ZCTA5 21617,116827,295,10172,21617,2.9001179709005114
ZCTA5 21619,94815,525,5732,21619,9.15910676901605
ZCTA5 21620,69842,1232,12252,21620,10.055501142670584
ZCTA5 21622,56375,55,348,21622,15.804597701149426
ZCTA5 21623,69068,173,2034,21623,8.505408062930186
ZCTA5 21624,87813,36,201,21624,17.91044776119403
ZCTA5 21625,98750,256,2329,21625,10.991841992271361
ZCTA5 21626,60313,0,68,21626,0.0
ZCTA5 21627,76250,0,27,21627,0.0
ZCTA5 21628,91417,51,360,21628,14.166666666666666
ZCTA5 21629,65541,1119,9573,21629,11.689125665935443
ZCTA5 21631,67181,164,2781,21631,5.897159295217548
ZCTA5 21632,59135,1291,6482,21632,19.916692378895405
ZCTA5 21634,49250,10,367,21634,2.7247956403269753
ZCTA5 21635,120169,83,1832,21635,4.53056768558952
ZCTA5 21636,56447,124,824,21636,15.048543689320388
ZCTA5 21638,116953,543,5054,21638,10.74396517609814
ZCTA5 21639,56173,845,4734,21639,17.849598648077738
ZCTA5 21640,77721,71,1374,21640,5.167394468704512
ZCTA5 21641,69375,39,149,21641,26.174496644295303
ZCTA5 21643,52143,822,5014,21643,16.39409652971679
ZCTA5 21644,-666666666,0,40,21644,0.0
ZCTA5 21645,-666666666,197,1190,21645,16.554621848739494
ZCTA5 21647,107361,11,450,21647,2.4444444444444446
ZCTA5 21648,137500,27,175,21648,15.428571428571427
ZCTA5 21649,56806,313,2124,21649,14.736346516007535
ZCTA5 21650,92000,0,308,21650,0.0
ZCTA5 21651,76042,167,2346,21651,7.11849957374254
ZCTA5 21652,120644,13,143,21652,9.090909090909092
ZCTA5 21653,-666666666,13,105,21653,12.380952380952381
ZCTA5 21654,77288,155,1260,21654,12.3015873015873
ZCTA5 21655,78000,403,4742,21655,8.498523829607759
ZCTA5 21657,105648,86,1428,21657,6.022408963585434
ZCTA5 21658,124375,293,3872,21658,7.567148760330579
ZCTA5 21659,68393,119,1225,21659,9.714285714285714
ZCTA5 21660,78922,240,4036,21660,5.946481665014866
ZCTA5 21661,77875,289,2523,21661,11.454617518826794
ZCTA5 21662,167647,0,657,21662,0.0
ZCTA5 21663,76667,193,3646,21663,5.293472298409216
ZCTA5 21664,66458,62,632,21664,9.81012658227848
ZCTA5 21665,150809,0,164,21665,0.0
ZCTA5 21666,119154,673,14187,21666,4.74377951645873
ZCTA5 21667,-666666666,27,218,21667,12.385321100917432
ZCTA5 21668,76250,243,1842,21668,13.192182410423452
ZCTA5 21669,87708,13,186,21669,6.989247311827956
ZCTA5 21671,55208,68,805,21671,8.4472049689441
ZCTA5 21672,59375,0,113,21672,0.0
ZCTA5 21673,66163,265,2779,21673,9.535804246131702
ZCTA5 21675,-666666666,15,46,21675,32.608695652173914
ZCTA5 21676,108244,38,333,21676,11.411411411411411
ZCTA5 21677,100481,184,592,21677,31.08108108108108
ZCTA5 21678,75865,132,1635,21678,8.073394495412845
ZCTA5 21679,-666666666,15,255,21679,5.88235294117647
ZCTA5 21701,97769,3126,39834,21701,7.847567404729627
ZCTA5 21702,100449,4392,45902,21702,9.56821053548865
ZCTA5 21703,103028,2972,39349,21703,7.552923835421485
ZCTA5 21704,162437,597,18175,21704,3.284731774415406
ZCTA5 21705,-666666666,4,4,21705,100.0
ZCTA5 21710,158918,114,4766,21710,2.39194292908099
ZCTA5 21711,92868,97,864,21711,11.226851851851851
ZCTA5 21713,96555,768,9761,21713,7.868046306730868
ZCTA5 21714,176736,0,272,21714,0.0
ZCTA5 21715,-666666666,0,12,21715,0.0
ZCTA5 21716,100043,439,6618,21716,6.633423995164703
ZCTA5 21717,77375,0,209,21717,0.0
ZCTA5 21718,90000,7,143,21718,4.895104895104895
ZCTA5 21719,74479,82,1145,21719,7.1615720524017465
ZCTA5 21722,84906,231,6689,21722,3.4534310061294664
ZCTA5 21723,250001,0,689,21723,0.0
ZCTA5 21727,82636,664,4871,21727,13.631697803325807
ZCTA5 21733,83313,37,1202,21733,3.0782029950083194
ZCTA5 21734,52794,75,861,21734,8.710801393728223
ZCTA5 21737,250001,97,2406,21737,4.0315876974231095
ZCTA5 21738,239821,98,3786,21738,2.588483888008452
ZCTA5 21740,57150,10265,58886,21740,17.431987229562203
ZCTA5 21742,80306,3882,33981,21742,11.424031076189635
ZCTA5 21746,-666666666,0,0,21746,
ZCTA5 21750,50833,548,3594,21750,15.247634947134111
ZCTA5 21754,179068,197,7230,21754,2.7247579529737207
ZCTA5 21755,129085,490,5684,21755,8.620689655172415
ZCTA5 21756,92222,62,3296,21756,1.8810679611650485
ZCTA5 21757,96250,72,2683,21757,2.6835631755497578
ZCTA5 21758,103081,232,4555,21758,5.093304061470911
ZCTA5 21762,-666666666,0,176,21762,0.0
ZCTA5 21766,55592,54,544,21766,9.926470588235293
ZCTA5 21767,44531,81,873,21767,9.278350515463918
ZCTA5 21769,142887,268,12554,21769,2.1347777600764695
ZCTA5 21770,175809,0,7786,21770,0.0
ZCTA5 21771,148909,1020,31411,21771,3.2472700646270414
ZCTA5 21773,142470,154,5538,21773,2.780787287829541
ZCTA5 21774,159542,249,15083,21774,1.6508652124908838
ZCTA5 21776,106823,374,6434,21776,5.812869132732359
ZCTA5 21777,126944,57,2360,21777,2.415254237288136
ZCTA5 21778,76063,38,880,21778,4.318181818181818
ZCTA5 21779,111648,165,1731,21779,9.532062391681109
ZCTA5 21780,62043,146,1942,21780,7.518022657054583
