ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 73532,62500,15,515,73532,2.912621359223301
ZCTA5 73533,53605,4310,27094,73533,15.907581014246697
ZCTA5 73537,49135,148,631,73537,23.454833597464344
ZCTA5 73538,75056,381,6429,73538,5.92627158189454
ZCTA5 73539,81250,5,142,73539,3.5211267605633805
ZCTA5 73540,73333,29,314,73540,9.235668789808917
ZCTA5 73541,54048,493,3579,73541,13.774797429449567
ZCTA5 73542,40585,861,4024,73542,21.39662027833002
ZCTA5 73543,59539,368,1887,73543,19.50185479597244
ZCTA5 73544,57625,22,301,73544,7.308970099667775
ZCTA5 73546,41667,232,1137,73546,20.40457343887423
ZCTA5 73547,52266,205,997,73547,20.561685055165498
ZCTA5 73548,-666666666,71,392,73548,18.112244897959183
ZCTA5 73549,114519,20,310,73549,6.451612903225806
ZCTA5 73550,55471,403,2007,73550,20.079720976581964
ZCTA5 73551,-666666666,6,44,73551,13.636363636363635
ZCTA5 73552,59632,154,1399,73552,11.007862759113653
ZCTA5 73553,26250,0,9,73553,0.0
ZCTA5 73554,48066,625,3218,73554,19.42200124300808
ZCTA5 73555,59063,4,133,73555,3.007518796992481
ZCTA5 73556,41875,57,141,73556,40.42553191489361
ZCTA5 73557,94063,6,193,73557,3.1088082901554404
ZCTA5 73559,26250,99,460,73559,21.521739130434785
ZCTA5 73560,53083,150,790,73560,18.9873417721519
ZCTA5 73562,98125,33,603,73562,5.472636815920398
ZCTA5 73564,80278,69,495,73564,13.939393939393941
ZCTA5 73565,40536,248,840,73565,29.523809523809526
ZCTA5 73566,41964,179,1300,73566,13.76923076923077
ZCTA5 73567,58359,120,826,73567,14.527845036319611
ZCTA5 73568,27197,246,875,73568,28.114285714285714
ZCTA5 73569,40833,103,481,73569,21.413721413721415
ZCTA5 73570,42885,160,901,73570,17.758046614872363
ZCTA5 73571,43417,10,115,73571,8.695652173913043
ZCTA5 73572,54188,761,3314,73572,22.96318648159324
ZCTA5 73573,48164,555,2284,73573,24.299474605954465
ZCTA5 73601,54772,794,9235,73601,8.597726042230644
ZCTA5 73620,56346,251,1595,73620,15.73667711598746
ZCTA5 73622,40208,42,334,73622,12.574850299401197
ZCTA5 73624,45417,564,2227,73624,25.325550067355184
ZCTA5 73625,66250,51,454,73625,11.233480176211454
ZCTA5 73626,67500,151,1042,73626,14.491362763915546
ZCTA5 73627,45313,45,496,73627,9.07258064516129
ZCTA5 73628,54615,239,1630,73628,14.662576687116562
ZCTA5 73632,61250,145,2925,73632,4.957264957264957
ZCTA5 73638,60833,24,118,73638,20.33898305084746
ZCTA5 73639,48533,93,842,73639,11.045130641330166
ZCTA5 73641,48500,48,442,73641,10.85972850678733
ZCTA5 73642,60313,6,105,73642,5.714285714285714
ZCTA5 73644,50473,2815,13715,73644,20.524972657674077
ZCTA5 73645,59219,383,1086,73645,35.2670349907919
ZCTA5 73646,76964,0,356,73646,0.0
ZCTA5 73647,65000,50,579,73647,8.635578583765112
ZCTA5 73650,60774,157,925,73650,16.972972972972972
ZCTA5 73651,30839,1384,3997,73651,34.62596947710783
ZCTA5 73654,76827,91,760,73654,11.973684210526315
ZCTA5 73655,49632,87,827,73655,10.519951632406288
ZCTA5 73658,46875,70,302,73658,23.178807947019866
ZCTA5 73659,-666666666,56,276,73659,20.28985507246377
ZCTA5 73660,39271,93,342,73660,27.192982456140353
ZCTA5 73661,52386,36,691,73661,5.209840810419681
ZCTA5 73662,51008,693,4106,73662,16.877739892839745
ZCTA5 73663,48750,201,1313,73663,15.308453922315307
ZCTA5 73664,100081,135,1092,73664,12.362637362637363
ZCTA5 73666,49514,17,289,73666,5.88235294117647
ZCTA5 73667,59000,72,450,73667,16.0
ZCTA5 73668,45568,4,20,73668,20.0
ZCTA5 73669,60139,276,1617,73669,17.068645640074212
ZCTA5 73673,47925,36,332,73673,10.843373493975903
ZCTA5 73701,48163,5196,24812,73701,20.94147992906658
ZCTA5 73703,66863,2303,28618,73703,8.047382766091271
ZCTA5 73705,-666666666,0,21,73705,0.0
ZCTA5 73716,59141,29,507,73716,5.719921104536489
ZCTA5 73717,55254,908,6093,73717,14.90234695552273
ZCTA5 73718,54063,40,503,73718,7.952286282306163
ZCTA5 73719,85417,15,92,73719,16.304347826086957
ZCTA5 73720,44286,4,146,73720,2.73972602739726
ZCTA5 73722,78125,27,368,73722,7.336956521739131
ZCTA5 73724,59318,18,803,73724,2.2415940224159403
ZCTA5 73726,55250,96,420,73726,22.857142857142858
ZCTA5 73727,-666666666,31,78,73727,39.743589743589745
ZCTA5 73728,74500,283,2076,73728,13.63198458574181
ZCTA5 73729,42750,133,615,73729,21.6260162601626
ZCTA5 73730,42875,76,682,73730,11.143695014662756
ZCTA5 73731,54500,16,135,73731,11.851851851851853
ZCTA5 73733,85673,12,184,73733,6.521739130434782
ZCTA5 73734,48438,56,565,73734,9.91150442477876
ZCTA5 73735,90833,92,686,73735,13.411078717201166
ZCTA5 73736,122212,35,649,73736,5.3929121725731894
ZCTA5 73737,56806,508,3578,73737,14.197875908328674
ZCTA5 73738,57241,79,892,73738,8.856502242152468
ZCTA5 73739,75250,22,353,73739,6.232294617563739
ZCTA5 73741,61875,32,436,73741,7.339449541284404
ZCTA5 73742,44171,598,3889,73742,15.376703522756493
ZCTA5 73743,58750,0,100,73743,0.0
ZCTA5 73744,-666666666,1,72,73744,1.3888888888888888
ZCTA5 73746,-666666666,0,39,73746,0.0
ZCTA5 73747,-666666666,6,228,73747,2.631578947368421
ZCTA5 73749,49688,48,515,73749,9.320388349514563
ZCTA5 73750,69307,671,7051,73750,9.51638065522621
ZCTA5 73753,91125,18,550,73753,3.272727272727273
ZCTA5 73754,64708,166,1189,73754,13.961312026913372
ZCTA5 73755,38500,64,642,73755,9.968847352024921
ZCTA5 73756,44444,45,359,73756,12.534818941504177
ZCTA5 73757,138472,0,156,73757,0.0
ZCTA5 73758,52250,3,170,73758,1.7647058823529411
ZCTA5 73759,42379,164,1095,73759,14.977168949771688
ZCTA5 73760,67039,11,336,73760,3.273809523809524
ZCTA5 73761,42813,35,326,73761,10.736196319018406
ZCTA5 73762,76950,361,2118,73762,17.04438149197356
ZCTA5 73763,52825,285,1378,73763,20.682148040638605
ZCTA5 73764,26938,9,229,73764,3.9301310043668125
ZCTA5 73766,67153,116,1236,73766,9.385113268608414
ZCTA5 73768,58563,176,1470,73768,11.972789115646258
ZCTA5 73770,-666666666,0,0,73770,
ZCTA5 73771,40804,69,374,73771,18.449197860962567
ZCTA5 73772,49063,350,2859,73772,12.242042672263029
ZCTA5 73773,72684,178,1893,73773,9.403063919704174
ZCTA5 73801,53546,2471,15169,73801,16.289801568989386
ZCTA5 73832,51563,135,992,73832,13.608870967741934
ZCTA5 73834,55000,152,1526,73834,9.960681520314548
ZCTA5 73835,38875,34,285,73835,11.929824561403509
ZCTA5 73838,70347,12,547,73838,2.1937842778793417
ZCTA5 73840,48375,86,603,73840,14.262023217247096
ZCTA5 73841,65962,85,475,73841,17.894736842105264
ZCTA5 73842,61429,48,494,73842,9.7165991902834
ZCTA5 73843,49583,104,763,73843,13.630406290956751
ZCTA5 73844,71250,9,310,73844,2.903225806451613
ZCTA5 73848,52540,285,1610,73848,17.70186335403727
ZCTA5 73851,41250,17,163,73851,10.429447852760736
ZCTA5 73852,72368,76,1955,73852,3.887468030690537
ZCTA5 73853,66875,35,575,73853,6.086956521739131
ZCTA5 73855,-666666666,47,167,73855,28.143712574850298
ZCTA5 73857,58661,94,909,73857,10.34103410341034
ZCTA5 73858,55885,252,1560,73858,16.153846153846153
ZCTA5 73859,61667,154,1337,73859,11.518324607329843
ZCTA5 73860,59375,158,1162,73860,13.59724612736661
ZCTA5 73901,-666666666,85,263,73901,32.31939163498099
ZCTA5 73931,46944,43,556,73931,7.7338129496402885
ZCTA5 73932,56154,138,1867,73932,7.391537225495447
ZCTA5 73933,47986,187,1452,73933,12.878787878787879
ZCTA5 73937,45833,19,253,73937,7.5098814229249005
ZCTA5 73938,60972,91,727,73938,12.517193947730398
ZCTA5 73939,51250,260,1244,73939,20.90032154340836
ZCTA5 73942,50760,3512,14026,73942,25.0392128903465
ZCTA5 73944,56500,35,459,73944,7.625272331154684
ZCTA5 73945,45500,202,2222,73945,9.090909090909092
ZCTA5 73946,23750,37,41,73946,90.2439024390244
ZCTA5 73947,111538,32,485,73947,6.5979381443298974
ZCTA5 73949,53491,195,1357,73949,14.369933677229183
ZCTA5 73950,64583,139,1425,73950,9.75438596491228
ZCTA5 73951,33631,539,1363,73951,39.54512105649303
ZCTA5 73960,-666666666,0,33,73960,0.0
ZCTA5 74001,52708,60,318,74001,18.867924528301888
ZCTA5 74002,61700,174,1872,74002,9.294871794871796
ZCTA5 74003,42031,2839,13974,74003,20.316301703163017
ZCTA5 74006,67073,2974,26607,74006,11.177509677904311
ZCTA5 74008,86764,2193,30564,74008,7.1751079701609735
ZCTA5 74010,49032,2072,10266,74010,20.18312877459575
ZCTA5 74011,84860,1788,31213,74011,5.7283824047672445
ZCTA5 74012,72941,5833,62674,74012,9.30688961929987
ZCTA5 74014,85160,2440,40012,74014,6.098170548835349
ZCTA5 74015,61036,1150,8910,74015,12.906846240179574
ZCTA5 74016,53684,1086,5540,74016,19.6028880866426
ZCTA5 74017,59056,2952,27185,74017,10.85892955674085
ZCTA5 74019,74417,1454,19699,74019,7.381085334280928
ZCTA5 74020,55000,1057,7241,74020,14.597431294020163
ZCTA5 74021,76250,1743,22224,74021,7.842872570194384
ZCTA5 74022,37237,156,1794,74022,8.695652173913043
ZCTA5 74023,46667,2034,10921,74023,18.6246680706895
ZCTA5 74026,45250,125,800,74026,15.625
ZCTA5 74027,45000,157,932,74027,16.84549356223176
ZCTA5 74028,46250,252,1572,74028,16.030534351145036
ZCTA5 74029,50588,886,4601,74029,19.25668332971093
ZCTA5 74030,38405,623,3115,74030,20.0
ZCTA5 74032,58370,307,2025,74032,15.160493827160494
ZCTA5 74033,69938,1039,12478,74033,8.326654912646257
ZCTA5 74034,32500,17,109,74034,15.59633027522936
ZCTA5 74035,45714,526,3071,74035,17.127971344838816
ZCTA5 74036,64146,920,7516,74036,12.240553485896752
ZCTA5 74037,86136,1759,23059,74037,7.628257947005508
ZCTA5 74038,57407,289,2125,74038,13.600000000000001
ZCTA5 74039,60486,619,3979,74039,15.556672530786631
ZCTA5 74041,73512,363,3064,74041,11.847258485639687
ZCTA5 74042,37813,71,412,74042,17.233009708737864
ZCTA5 74044,60890,773,7634,74044,10.125753209326696
ZCTA5 74045,54375,28,296,74045,9.45945945945946
ZCTA5 74046,33625,19,130,74046,14.615384615384617
ZCTA5 74047,75844,601,7090,74047,8.47672778561354
ZCTA5 74048,45452,924,5382,74048,17.16833890746934
ZCTA5 74050,45179,125,583,74050,21.440823327615778
ZCTA5 74051,64130,210,2178,74051,9.641873278236915
ZCTA5 74052,32171,234,998,74052,23.446893787575153
ZCTA5 74053,84734,709,5436,74053,13.042678440029434
ZCTA5 74054,40208,131,656,74054,19.96951219512195
ZCTA5 74055,79189,2742,46884,74055,5.84847709239826
ZCTA5 74056,40643,683,4829,74056,14.143715054876784
ZCTA5 74058,44750,522,3384,74058,15.425531914893616
ZCTA5 74059,48571,1159,5410,74059,21.423290203327173
ZCTA5 74060,48194,59,440,74060,13.40909090909091
ZCTA5 74061,59569,231,2387,74061,9.67741935483871
ZCTA5 74062,37917,102,834,74062,12.23021582733813
ZCTA5 74063,62958,2985,31238,74063,9.555669377040783
ZCTA5 74066,58236,4142,31085,74066,13.324754704841563
ZCTA5 74068,-666666666,27,27,74068,100.0
ZCTA5 74070,58897,1593,14489,74070,10.994547587825247
ZCTA5 74071,-666666666,57,145,74071,39.310344827586206
ZCTA5 74072,52321,162,1623,74072,9.981515711645102
ZCTA5 74073,63851,711,5615,74073,12.662511130899375
ZCTA5 74074,48528,7337,29192,74074,25.133598246094817
ZCTA5 74075,38517,6879,23754,74075,28.95933316494064
ZCTA5 74077,-666666666,0,0,74077,
ZCTA5 74078,-666666666,111,124,74078,89.51612903225806
ZCTA5 74079,61000,764,4453,74079,17.156972827307435
ZCTA5 74080,78882,274,2910,74080,9.415807560137457
ZCTA5 74081,51993,265,1987,74081,13.336688475088074
ZCTA5 74082,-666666666,6,281,74082,2.135231316725979
ZCTA5 74083,69375,79,916,74083,8.624454148471617
ZCTA5 74084,35000,28,395,74084,7.088607594936709
ZCTA5 74085,34274,709,2472,74085,28.681229773462785
ZCTA5 74103,78295,134,693,74103,19.336219336219337
ZCTA5 74104,47254,2801,11107,74104,25.218330782389486
ZCTA5 74105,63584,3956,26436,74105,14.964442426993493
ZCTA5 74106,31586,5689,16793,74106,33.877210742571314
ZCTA5 74107,49327,4223,19678,74107,21.460514279906494
ZCTA5 74108,52797,1788,7653,74108,23.363386907095258
ZCTA5 74110,32780,5018,15265,74110,32.87258434326892
ZCTA5 74112,50646,3453,21815,74112,15.82855833142333
ZCTA5 74114,81165,1274,16708,74114,7.625089777352166
ZCTA5 74115,38125,6841,23443,74115,29.18141876039756
ZCTA5 74116,43864,779,3204,74116,24.31335830212235
ZCTA5 74117,-666666666,0,0,74117,
ZCTA5 74119,48826,494,3062,74119,16.133246244284784
ZCTA5 74120,60236,585,5167,74120,11.321850203212696
ZCTA5 74126,35842,3508,10960,74126,32.00729927007299
ZCTA5 74127,43526,3423,15915,74127,21.508011310084825
ZCTA5 74128,45869,2854,13178,74128,21.657307633935346
ZCTA5 74129,47038,3814,19041,74129,20.030460585053305
ZCTA5 74130,41932,471,1918,74130,24.556830031282587
ZCTA5 74131,73214,175,2068,74131,8.462282398452611
ZCTA5 74132,64932,642,10336,74132,6.211300309597523
ZCTA5 74133,70000,3907,46941,74133,8.32321424767261
ZCTA5 74134,67203,2504,21719,74134,11.529075924305907
ZCTA5 74135,56226,2607,19716,74135,13.222763237979308
ZCTA5 74136,47257,6339,30718,74136,20.63610912168761
ZCTA5 74137,92585,1822,28127,74137,6.4777615813986555
ZCTA5 74145,51669,2272,18528,74145,12.26252158894646
ZCTA5 74146,39078,3837,16039,74146,23.922937839017393
ZCTA5 74171,-666666666,0,0,74171,
ZCTA5 74301,45216,2064,10188,74301,20.259128386336865
ZCTA5 74330,64830,318,2748,74330,11.572052401746726
ZCTA5 74331,47523,1239,6886,74331,17.993029334882372
ZCTA5 74332,38500,254,1593,74332,15.944758317639673
ZCTA5 74333,44615,174,912,74333,19.078947368421055
ZCTA5 74337,50108,742,4324,74337,17.16003700277521
ZCTA5 74338,52619,833,4631,74338,17.987475707190672
ZCTA5 74339,33563,763,2252,74339,33.8809946714032
ZCTA5 74340,35000,37,146,74340,25.34246575342466
ZCTA5 74342,38385,633,2497,74342,25.350420504605527
ZCTA5 74343,39706,544,3047,74343,17.853626517886447
ZCTA5 74344,48959,2371,14292,74344,16.58970053176602
ZCTA5 74346,42003,1711,7762,74346,22.04328781241948
ZCTA5 74347,33808,649,2675,74347,24.261682242990652
ZCTA5 74349,44861,214,846,74349,25.295508274231675
ZCTA5 74350,39250,179,703,74350,25.462304409672832
ZCTA5 74352,47115,1040,5585,74352,18.621307072515666
ZCTA5 74354,43486,3169,16390,74354,19.33496034167175
ZCTA5 74358,44063,55,245,74358,22.448979591836736
ZCTA5 74359,42031,68,201,74359,33.83084577114428
ZCTA5 74360,-666666666,3,12,74360,25.0
ZCTA5 74361,54877,2612,16617,74361,15.718842149605825
ZCTA5 74363,48875,477,2760,74363,17.282608695652176
ZCTA5 74364,56125,302,1868,74364,16.167023554603855
ZCTA5 74365,54072,749,4308,74365,17.386258124419683
ZCTA5 74366,30667,495,1536,74366,32.2265625
ZCTA5 74367,38235,155,582,74367,26.632302405498283
ZCTA5 74368,30000,58,99,74368,58.58585858585859
ZCTA5 74369,48698,248,1817,74369,13.648871766648321
ZCTA5 74370,43257,648,3831,74370,16.91464369616288
ZCTA5 74401,35730,3986,15517,74401,25.68795514596894
ZCTA5 74403,48229,5548,28720,74403,19.317548746518106
ZCTA5 74421,58011,667,4212,74421,15.835707502374168
ZCTA5 74422,56094,73,1070,74422,6.822429906542056
ZCTA5 74423,48125,192,862,74423,22.2737819025522
ZCTA5 74425,43750,337,1219,74425,27.645611156685806
ZCTA5 74426,42020,1987,9056,74426,21.94125441696113
ZCTA5 74427,58495,218,1357,74427,16.064848931466468
ZCTA5 74428,50532,80,745,74428,10.738255033557047
ZCTA5 74429,66788,1246,15199,74429,8.19790775708928
ZCTA5 74430,51350,114,590,74430,19.322033898305087
ZCTA5 74431,53000,185,915,74431,20.21857923497268
ZCTA5 74432,45810,2010,9673,74432,20.779489300113717
ZCTA5 74434,63039,1399,9371,74434,14.929036388859245
ZCTA5 74435,50938,473,3189,74435,14.832235810598934
ZCTA5 74436,54726,691,4996,74436,13.831064851881505
ZCTA5 74437,41852,1580,8974,74437,17.606418542455984
ZCTA5 74438,21705,107,331,74438,32.3262839879154
ZCTA5 74441,45750,1378,5687,74441,24.230701600140673
ZCTA5 74442,59583,67,710,74442,9.43661971830986
ZCTA5 74445,56786,443,2922,74445,15.160848733744011
ZCTA5 74446,37708,100,532,74446,18.796992481203006
ZCTA5 74447,42765,2773,14370,74447,19.297146833681282
ZCTA5 74450,45588,149,1428,74450,10.434173669467787
ZCTA5 74451,54516,585,3720,74451,15.725806451612904
ZCTA5 74452,68750,20,239,74452,8.368200836820083
ZCTA5 74454,58482,431,3510,74454,12.279202279202279
ZCTA5 74455,37356,681,2849,74455,23.903123903123902
ZCTA5 74456,44375,6,139,74456,4.316546762589928
ZCTA5 74457,63036,71,242,74457,29.338842975206614
ZCTA5 74458,-666666666,15,103,74458,14.563106796116504
ZCTA5 74459,32500,4,66,74459,6.0606060606060606
ZCTA5 74460,77533,42,354,74460,11.864406779661017
ZCTA5 74462,42955,1365,7039,74462,19.391959085097316
ZCTA5 74463,30764,27,178,74463,15.168539325842698
ZCTA5 74464,44530,6403,29376,74464,21.796704793028322
ZCTA5 74467,49934,2220,13764,74467,16.129032258064516
ZCTA5 74468,48333,77,373,74468,20.64343163538874
ZCTA5 74469,38250,333,1830,74469,18.19672131147541
ZCTA5 74470,57639,290,1499,74470,19.34623082054703
ZCTA5 74471,42399,298,1334,74471,22.338830584707647
ZCTA5 74472,42188,80,603,74472,13.266998341625207
ZCTA5 74477,-666666666,0,9,74477,0.0
ZCTA5 74501,50014,4980,26338,74501,18.90804161287873
ZCTA5 74521,34750,11,77,74521,14.285714285714285
ZCTA5 74522,59183,8,162,74522,4.938271604938271
ZCTA5 74523,40136,1024,5250,74523,19.504761904761907
ZCTA5 74525,43626,1701,9020,74525,18.858093126385807
ZCTA5 74528,38750,39,112,74528,34.82142857142857
ZCTA5 74530,41458,49,206,74530,23.78640776699029
ZCTA5 74531,38750,287,1066,74531,26.923076923076923
ZCTA5 74533,49405,122,1008,74533,12.103174603174603
ZCTA5 74534,-666666666,31,143,74534,21.678321678321677
ZCTA5 74535,26196,44,93,74535,47.31182795698925
ZCTA5 74536,42734,285,1488,74536,19.153225806451612
ZCTA5 74538,43221,871,3869,74538,22.512277074179373
ZCTA5 74540,25625,20,154,74540,12.987012987012985
ZCTA5 74543,44688,49,443,74543,11.060948081264108
ZCTA5 74546,43333,152,685,74546,22.18978102189781
ZCTA5 74547,46823,414,3072,74547,13.4765625
ZCTA5 74549,-666666666,24,96,74549,25.0
ZCTA5 74552,44375,149,986,74552,15.111561866125761
ZCTA5 74553,54519,236,1276,74553,18.495297805642632
ZCTA5 74554,41739,396,2009,74554,19.711299153807865
ZCTA5 74555,47250,88,598,74555,14.715719063545151
ZCTA5 74556,50833,53,306,74556,17.320261437908496
ZCTA5 74557,34464,163,628,74557,25.955414012738853
ZCTA5 74558,40417,68,405,74558,16.790123456790123
ZCTA5 74560,46458,89,463,74560,19.222462203023756
ZCTA5 74561,41016,438,1737,74561,25.215889464594127
ZCTA5 74562,53500,110,781,74562,14.084507042253522
ZCTA5 74563,39559,275,1855,74563,14.824797843665769
ZCTA5 74565,59583,81,507,74565,15.976331360946746
ZCTA5 74567,33125,5,102,74567,4.901960784313726
ZCTA5 74569,42632,63,612,74569,10.294117647058822
ZCTA5 74570,49651,192,1174,74570,16.35434412265758
ZCTA5 74571,37395,716,3183,74571,22.49450204209865
ZCTA5 74572,45278,99,815,74572,12.147239263803682
ZCTA5 74574,34833,231,1203,74574,19.201995012468828
ZCTA5 74576,70903,7,149,74576,4.697986577181208
ZCTA5 74577,47826,55,227,74577,24.229074889867842
ZCTA5 74578,40741,997,5514,74578,18.081247733043163
ZCTA5 74601,44522,3685,19104,74601,19.289154103852596
ZCTA5 74604,63992,1544,11920,74604,12.953020134228188
ZCTA5 74630,36125,130,582,74630,22.336769759450174
ZCTA5 74631,47500,1210,6909,74631,17.51338833405703
ZCTA5 74632,54737,26,433,74632,6.0046189376443415
ZCTA5 74633,57813,58,662,74633,8.761329305135952
ZCTA5 74636,71250,20,295,74636,6.779661016949152
ZCTA5 74637,43125,290,1582,74637,18.331226295828067
ZCTA5 74640,68000,19,195,74640,9.743589743589745
ZCTA5 74641,53988,70,589,74641,11.884550084889643
ZCTA5 74643,70417,67,525,74643,12.761904761904763
ZCTA5 74644,42679,57,537,74644,10.614525139664805
ZCTA5 74646,78950,14,188,74646,7.446808510638298
ZCTA5 74647,52308,398,3097,74647,12.851146270584438
ZCTA5 74650,42727,138,540,74650,25.555555555555554
ZCTA5 74651,67917,145,857,74651,16.919486581096848
ZCTA5 74652,60833,84,786,74652,10.687022900763358
ZCTA5 74653,51605,604,3734,74653,16.1756829137654
ZCTA5 74701,49854,4333,24887,74701,17.41069634749066
ZCTA5 74720,41250,66,409,74720,16.13691931540342
ZCTA5 74721,-666666666,0,0,74721,
ZCTA5 74722,-666666666,39,208,74722,18.75
ZCTA5 74723,36328,304,1252,74723,24.281150159744406
ZCTA5 74724,51667,6,195,74724,3.076923076923077
ZCTA5 74726,38510,247,1773,74726,13.931190073322053
ZCTA5 74727,39439,488,2041,74727,23.90984811366977
ZCTA5 74728,50188,2592,11048,74728,23.46125995655322
ZCTA5 74729,46324,319,2580,74729,12.364341085271317
ZCTA5 74730,55781,738,5136,74730,14.369158878504674
ZCTA5 74731,47760,173,1614,74731,10.718711276332094
ZCTA5 74733,47778,684,3030,74733,22.574257425742577
ZCTA5 74734,37321,169,866,74734,19.51501154734411
ZCTA5 74735,49583,378,2051,74735,18.43003412969283
ZCTA5 74736,40156,123,857,74736,14.352392065344224
ZCTA5 74737,51458,13,58,74737,22.413793103448278
ZCTA5 74738,33750,99,448,74738,22.098214285714285
ZCTA5 74740,34327,594,2027,74740,29.304390725209668
ZCTA5 74741,66513,143,870,74741,16.436781609195403
ZCTA5 74743,35761,2113,7708,74743,27.413077322262584
ZCTA5 74745,37337,2224,9542,74745,23.307482708027667
ZCTA5 74747,26528,55,411,74747,13.381995133819952
ZCTA5 74748,72727,172,582,74748,29.553264604810998
ZCTA5 74750,37292,40,230,74750,17.391304347826086
ZCTA5 74753,-666666666,0,56,74753,0.0
ZCTA5 74754,45917,167,573,74754,29.144851657940663
ZCTA5 74755,70250,0,44,74755,0.0
ZCTA5 74756,53125,88,663,74756,13.273001508295627
ZCTA5 74759,44597,145,1198,74759,12.103505843071787
ZCTA5 74760,-666666666,33,137,74760,24.087591240875913
ZCTA5 74761,43750,11,59,74761,18.64406779661017
ZCTA5 74764,50388,411,3390,74764,12.123893805309734
ZCTA5 74766,38828,272,1213,74766,22.423742786479803
ZCTA5 74801,48604,4177,21616,74801,19.32364914877868
ZCTA5 74804,54939,2352,20044,74804,11.7341847934544
ZCTA5 74820,55504,4019,29718,74820,13.523790295443838
ZCTA5 74824,59500,92,1374,74824,6.695778748180495
ZCTA5 74825,50457,373,1773,74825,21.037789058093626
ZCTA5 74826,74688,271,1307,74826,20.734506503442997
ZCTA5 74827,53438,50,342,74827,14.619883040935672
ZCTA5 74829,29808,315,720,74829,43.75
ZCTA5 74830,42083,30,191,74830,15.706806282722512
ZCTA5 74831,60357,167,703,74831,23.75533428165007
ZCTA5 74832,47321,183,825,74832,22.181818181818183
ZCTA5 74833,63594,80,535,74833,14.953271028037381
ZCTA5 74834,57786,926,7279,74834,12.721527682373953
ZCTA5 74836,54904,0,220,74836,0.0
ZCTA5 74837,50938,34,136,74837,25.0
ZCTA5 74839,39688,277,924,74839,29.978354978354975
ZCTA5 74840,56250,233,1971,74840,11.821410451547438
ZCTA5 74842,52917,19,258,74842,7.3643410852713185
ZCTA5 74843,80000,15,341,74843,4.398826979472141
ZCTA5 74844,46250,44,303,74844,14.521452145214523
ZCTA5 74845,39531,81,378,74845,21.428571428571427
ZCTA5 74848,44268,1074,6496,74848,16.533251231527093
ZCTA5 74849,38104,589,2840,74849,20.73943661971831
ZCTA5 74850,41875,57,290,74850,19.655172413793103
ZCTA5 74851,69449,912,9827,74851,9.280553576880024
ZCTA5 74852,53526,201,1362,74852,14.757709251101323
ZCTA5 74854,53333,264,1803,74854,14.64226289517471
ZCTA5 74855,50705,500,4440,74855,11.26126126126126
ZCTA5 74856,61071,69,729,74856,9.465020576131687
ZCTA5 74857,77697,905,10384,74857,8.7153312788906
ZCTA5 74859,40917,1778,5958,74859,29.842228935884524
ZCTA5 74860,49487,238,1645,74860,14.468085106382977
ZCTA5 74864,55027,645,4569,74864,14.116874589625738
ZCTA5 74865,55982,387,2097,74865,18.4549356223176
ZCTA5 74866,68125,9,68,74866,13.23529411764706
ZCTA5 74867,40625,174,570,74867,30.526315789473685
ZCTA5 74868,39643,2538,12061,74868,21.043031257772988
ZCTA5 74869,53240,64,605,74869,10.578512396694215
ZCTA5 74871,62361,399,2416,74871,16.514900662251655
ZCTA5 74872,46833,526,2843,74872,18.501582835033414
ZCTA5 74873,57846,1857,11282,74873,16.459847544761566
ZCTA5 74875,54722,173,1087,74875,15.915363385464582
ZCTA5 74878,60833,139,1631,74878,8.522378908645004
ZCTA5 74880,38482,593,1898,74880,31.24341412012645
ZCTA5 74881,51545,871,4993,74881,17.444422191067492
ZCTA5 74883,34884,631,2175,74883,29.011494252873565
ZCTA5 74884,39696,1288,5403,74884,23.838608180640385
ZCTA5 74901,31714,534,1881,74901,28.38915470494418
ZCTA5 74902,41696,852,4144,74902,20.55984555984556
ZCTA5 74930,38639,329,1958,74930,16.802860061287028
ZCTA5 74931,52188,232,1248,74931,18.58974358974359
ZCTA5 74932,42257,561,2499,74932,22.448979591836736
ZCTA5 74935,36250,49,183,74935,26.775956284153008
ZCTA5 74936,48640,202,1327,74936,15.22230595327807
ZCTA5 74937,40194,1421,5195,74937,27.35322425409047
ZCTA5 74939,28594,232,569,74939,40.77328646748682
ZCTA5 74940,44740,522,2776,74940,18.804034582132566
ZCTA5 74941,49085,700,2549,74941,27.46174970576697
ZCTA5 74942,36563,28,134,74942,20.8955223880597
ZCTA5 74943,38750,34,128,74943,26.5625
ZCTA5 74944,28603,362,1122,74944,32.263814616755795
ZCTA5 74945,41250,43,176,74945,24.431818181818183
ZCTA5 74946,19375,40,72,74946,55.55555555555556
ZCTA5 74947,29688,57,111,74947,51.35135135135135
ZCTA5 74948,40690,1853,11251,74948,16.469647142476223
ZCTA5 74949,39159,84,207,74949,40.57971014492754
ZCTA5 74951,41974,357,1368,74951,26.096491228070175
ZCTA5 74953,46810,2166,11827,74953,18.314027225839183
ZCTA5 74954,44866,754,4785,74954,15.757575757575756
ZCTA5 74955,44080,3446,14717,74955,23.41509818577156
ZCTA5 74956,42750,413,1975,74956,20.911392405063292
ZCTA5 74957,45278,131,863,74957,15.179606025492468
ZCTA5 74959,46250,1131,5972,74959,18.93837910247823
ZCTA5 74960,36345,3031,11958,74960,25.347048001338017
ZCTA5 74962,44487,786,4088,74962,19.227005870841488
